fix,rsci_uuid,Barcode No.,Barcode Prefix,Legacy Chemical (CAS) No.,cas 1,cas 2,cas 3,cas 4,cas 5,Chemical Formula,Chemical Name,Ak Notes
,d7e660d5-fa34-4716-a427-b1226ccaca04,19385,PIG,12656-57-4,12656-57-4,,,,,,Cadmium sulfoselenide orange,
,a545fe03-32b2-4e51-abd0-4b33602a9df2,19386,PIG,12656-57-4,12656-57-4,,,,,,Cadmium sulfoselenide orange,
,094e3819-856b-4bd7-8c72-d43f2444794b,16736,ADD,126-86-3,126-86-3,,,,,,"Tetramethyl-5-decyne-4,7-diol, 2,4,7,9-,",
,cc90903a-5ae9-4aa9-bd72-9708349512b8,16707,ADD,127087-87-0,127087-87-0,,,,,,(No chemical name provided),
,70173ad6-2247-4daf-8ce3-f84d5738c9de,16708,ADD,127087-87-0,127087-87-0,,,,,,(No chemical name provided),
,5181aa31-27dc-430d-ae03-4d08ae387d54,16713,ADD,127087-87-0,127087-87-0,,,,,,(No chemical name provided),
,20de0a83-a739-4d88-b193-28058e3e7ba5,16714,ADD,127087-87-0,127087-87-0,,,,,C9H19C6H4(OCH2CH2)9OH,(No chemical name provided),
,80974783-e09f-4017-ae4e-81fd453f1ab3,16721,ADD,127087-87-0,127087-87-0,,,,,,(No chemical name provided),
,16a3538e-528c-4ecb-85e3-a9992775cb57,11797,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,eb74aaf1-025a-4125-943d-6271e38f1b32,11806,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,5172f4c2-fa72-42c4-9ae4-a1149d8a5e0f,11817,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,ad3a969d-c4b3-4d2f-bf82-f8c8fa8adf24,11824,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,0495c015-5cee-4601-b364-b2e42cbce30f,11828,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,5af05605-6a70-4812-95b3-00066d6b8d35,11856,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,869edc6a-e777-43c8-b458-e7159f72dcfc,11857,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,abbfb86a-7072-4cd4-8cfe-df90a166cba4,11863,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,af6b3d9d-a51b-4cb0-8cbd-fc83b3c1c065,11865,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,02588100-b8f5-4b78-8b62-ddd11c279517,11878,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,77b30312-2c7b-4c46-b1cc-4491d8130424,11880,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,714eb0f8-a63e-468b-b71b-3e2c80ccbf2a,11896,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,bd6e7dbf-ca4a-47ee-881b-f737bc810373,11899,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,a36fdd42-d344-4be2-93f9-880303f7ad8e,14627,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,98ac17d8-6c41-4d9a-997b-2abd9f400df2,14628,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,a099b874-9177-4904-86e6-2c1c39ecacb8,14629,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,dcf788bd-3a98-49e3-8c2d-c7654a51f123,14630,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,397095e4-56b3-4b36-936b-3623cb69d7bb,14631,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,91cccf59-79e0-4d8b-b53b-27248542d22e,15518,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,df8dcad0-26b4-4de6-ba83-db2d3adbd531,10799,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,42e0030a-b284-45a1-aaf9-940c8b64db99,13185,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,a85cd8a3-e79c-4721-864a-8d959cf7ad68,13296,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,25726934-dd28-43c1-99b8-948b9f4a25b0,15724,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,33e43e61-3b8f-4319-aa99-52ada6451e09,16098,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,5fc8ac30-860e-4ce7-a489-3e01282eeba7,18743,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,c75d9068-78a3-4c40-a34d-08d1be1c0896,18801,PIG,12713-03-0 or 1309-37-1,12713-03-0,1309-37-1,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,c7bda7df-2e8a-4c7f-ace4-b5d0c28510be,15393,PIG,12769-96-9,12769-96-9,,,,,,Sodium-Aluminium-Sulfo-Silicate,
,d1173750-ebfe-4e19-a238-211dbca0e62c,15394,PIG,12769-96-9,12769-96-9,,,,,,Sodium-Aluminium-Sulfo-Silicate,
,b64f5a38-5eaa-4549-a982-18ba38aaf32e,15395,PIG,12769-96-9,12769-96-9,,,,,,Sodium-aluminium-sulfo-silicate,
,dca18269-456e-4548-984c-e62329bc4a2b,15398,PIG,12769-96-9,12769-96-9,,,,,,Sodium-Aluminium-Sulfo-Silicate,
,a439cdf1-2c9c-45ff-9f2b-6886d97e4b37,19375,PIG,12769-96-9,12769-96-9,,,,,,Sodium-aluminium-sulfo-silicate,
,53bc4807-75c9-492f-b307-e558d6d7a651,10858,PIG,12769-96-9 or 12627-42-8,12769-96-9,12627-42-8,,,,,Sodium-Aluminium-Sulfo-Silicate,
,e7a44e08-613b-4dba-91f4-8d96cc73a0f8,11322,PIG,12769-96-9 or 12627-42-8,12769-96-9,12627-42-8,,,,,Sodium-Aluminium-Sulfo-Silicate,
,4d969330-9d32-44f2-a648-dc6640c29e2c,11323,PIG,12769-96-9 or 12627-42-8,12769-96-9,12627-42-8,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Sodium-aluminium-sulfo-silicate,
,0e4ae118-9db3-47aa-898e-f5f8947163aa,11347,PIG,12769-96-9 or 12627-42-8,12769-96-9,12627-42-8,,,,,Sodium-Aluminium-Sulfo-Silicate,
,c8ee6e19-114d-4c4a-99c3-24090282b775,16054,PIG,12769-96-9 or 12627-42-8,12769-96-9,12627-42-8,,,,,Sodium-aluminium-sulfo-silicate,
,fd630c51-3103-4fc5-a6ee-e240dcc1dd95,16102,PIG,12769-96-9 or 12627-42-8,12769-96-9,12627-42-8,,,,,Sodium-Aluminium-Sulfo-Silicate,
,c4ab538a-d27e-44a7-82cf-27fa628235f4,16762,DYE,129-43-1,129-43-1,,,,,C14H8O3,1-Hydroxyanthraquinone,
,72cd1a56-60e2-48cd-9433-e18290c7a2d7,19848,VARN,130-22-3,130-22-3,,,,,C14H7NaO7S+H20,Alizarine sulfonic acid disodium salt,
,3b1568b4-5ab1-401b-96da-3c6e67cdcc70,13616,RAWI,1302-74-5,1302-74-5,,,,,Al2O3,aluminum oxide,
,a0570ff2-b5f5-43be-98fd-498758a6c112,15915,RAWI,1302-74-5,1302-74-5,,,,,Al2O3,aluminum oxide,
,df8a1672-9145-438c-ac64-19f479e7ea1f,10547,RAWI,1302-83-6,1302-83-6,,,,,"(Na,Ca)4(Al,SiO4)3(SO4,S,Cl)",(No chemical name provided),
,63599dc6-14d3-4f86-9b4f-d657602e77d2,10586,RAWI,1302-83-6,1302-83-6,,,,,"(Na,Ca)4(Al,SiO4)3(SO4,S,Cl)",(No chemical name provided),
,1ff71652-c781-46cb-a914-ec781f095b64,14927,PIG,1302-83-6,1302-83-6,,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,
,f1f78925-eca9-4f00-9d99-2f0ca2bbe800,14931,PIG,1302-83-6,1302-83-6,,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,
,702ebd68-69ee-4d25-9f20-2f3b0cf3e70c,15386,PIG,1302-83-6,1302-83-6,,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,
,1b3e586f-fe31-4fe1-b68e-889309fc0fce,18609,RAWI,1302-83-6,1302-83-6,,,,,"(Na,Ca)4(Al,SiO4)3(SO4,S,Cl)",(No chemical name provided),
,ce0431a8-e7f9-452a-99fd-a43f543f3c93,18610,RAWI,1302-83-6,1302-83-6,,,,,"(Na,Ca)4(Al,SiO4)3(SO4,S,Cl)",(No chemical name provided),
,74e144ef-f4dc-44d5-a3fa-d6ebc42585ff,11214,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,14296682-3ede-40bf-99e1-0379ad0cc22e,11215,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,3ea70b81-6381-4a81-ad6d-d7a95ac9a2b3,11232,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,18aea844-9b47-4214-a624-1bb149bc4654,11241,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,0f3bc80b-697f-47cf-9d48-9e1032812194,11244,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,930d0f0e-a8d6-4f28-ae71-732cb3c80228,11245,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,76e02a0b-8563-402b-a80a-2257f7c4d0a7,11250,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,f7487897-fc27-4573-b505-5a18c4054226,11260,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,077e2e57-4b4c-461b-9b2d-6730b4d3194c,14929,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,3ced67ee-1c43-4103-81f0-320d289c5afb,14930,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,fe148b5a-2982-41e1-a241-acf696ba8308,14933,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,ac95f50d-22ca-46c0-9414-955706437846,14935,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,630de66c-aa56-48d7-a7c6-3f7622bb30f0,14936,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,c8fa7587-e917-4892-b2e5-35ba4e280f41,14937,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,d18f1bb7-fb37-4315-b15f-1fcc5cd96023,14938,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,241a18de-ec60-4c2f-9608-85a36b1d6ed1,15388,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,95dabd46-080a-4855-83c8-d9efb02ca459,13104,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,7a785f45-65ec-43dd-80c1-8585eea3bf37,13124,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,d9255566-22bb-447c-bcfe-ee46e8c024ef,13341,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,df21cb61-81fe-4bfc-9061-17eb3ce5aaf4,15741,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,d618b8d3-5293-409f-9b00-478c0f317216,16020,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,b4567228-94aa-497f-8eb5-d391e69908ba,16063,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,9041653e-77cc-4012-aa01-e30dd30210b8,16085,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,9a98d1f7-7915-47c6-bd09-39647e00ca2b,17645,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,sodium-aluminum-sulfo-silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,2e8732b4-5d99-4eb2-82b9-db26d8941271,17646,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,sodium-aluminum-sulfo-silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,ce425c17-07ee-4dad-90c4-a335f30c48fb,18737,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,5e034059-ee2b-4e84-b70c-ab7b1f1f2c0a,18771,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,4d7849ca-4462-4c85-bb08-2f9490e5778a,18811,PIG,1302-83-6 or 56091-53-3,1302-83-6,56091-53-3,,,,3Na2O.3Al2O3.6SiO2.2Na2S,Natrium-Aluminium-Sulfo-Silicate,56091-53-3 is a retired CAS number for Lazurite but should be retained
,8f767ddd-8400-4276-998e-4f56670ce4ce,15646,RAWI,1303-18-0,1303-18-0,,,,,FeSAs,Iron arsenosulfide,
,e9a23cd9-e213-4cdd-81de-11f701b31c48,17226,RAWI,1303-18-0,1303-18-0,,,,,FeSAs,iron arsenosulfide,
,2cf79ab2-4c65-4c23-9700-1a98b2da84b7,10541,RAWI,1303-33-9,1303-33-9,,,,,As2S3,Arsenic trisulfide,
,d5823eb7-e4eb-4399-8452-9d5e52a9ea26,10551,RAWI,1303-33-9,1303-33-9,,,,,As2S3,Arsenic trisulfide,
,709d8d8a-e66e-4416-80e1-87cb85fa32ac,11740,PIG,1303-33-9,1303-33-9,,,,,As2S3,Arsenic trisulfide,
,e5b3df27-b49b-45d8-a31b-5e29602663b2,11744,PIG,1303-33-9,1303-33-9,,,,,As2S3,Arsenic trisulfide,
,1725db76-bd13-4ee7-8196-e91ea913f465,11768,PIG,1303-33-9,1303-33-9,,,,,As2S3,Arsenic trisulfide,
,5463c897-919a-4710-886b-705d520f94d1,14732,PIG,1303-33-9,1303-33-9,,,,,As2S3,Arsenic trisulfide,
,5faf0039-1155-48f3-b9bf-7107faa8b26d,14733,PIG,1303-33-9,1303-33-9,,,,,As2S3,Arsenic trisulfide,
,79af2ea7-7916-4cf1-81e4-bb6344c6aa99,16123,RAWI,1303-33-9,1303-33-9,,,,,As2S3,Arsenic trisulfide,
,41829ee2-d833-40e8-9a00-85be95b0c665,17616,RAWI,1303-33-9,1303-33-9,,,,,As2S3,Arsenic trisulfide,
,3e8e59de-1894-4d12-8b17-9fa5254996d3,17635,PIG,1303-33-9,1303-33-9,,,,,As2S3,arsenic trisulfide,
,6f9e9861-50bc-4c05-91c0-0a452c2ae881,19087,PIG,1303-33-9,1303-33-9,,,,,As2S3,Arsenic trisulfide,
,20a7b0ed-7ad2-4fa0-acea-9ec2446a966a,18856,PIG,1306-23-6,1306-23-6,,,,,CdSSe,Cadmium Sulfo-selenide,
TRUE,d8f0d3a4-3806-425f-bcd2-ab95d70cf036,11353,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,12626-36-7,,,"CdS, CdSe",cadmium sulfoselenide,106496-20-2 is a retired CAS number for cadmium sulfide; Cadmium sulfoselenide is 12626-36-7
TRUE,fe085373-cae1-43c6-8c09-71c36e1693c1,11364,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,12626-36-7,,,"CdS, CdSe",cadmium sulfoselenide,106496-20-2 is a retired CAS number for cadmium sulfide; Cadmium sulfoselenide is 12626-36-7
,96579eed-77c0-4f16-a113-c39d5d2cd9a1,11710,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,4d3c68c5-4819-4408-a0c7-bf5a8f7b9d6c,11720,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,9c242585-6edb-44dc-b544-5b6c391ffcd0,11721,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,5d3f6da2-dab3-4978-a899-5e8c01a5ea9c,11726,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,8c8b06b5-ab5a-4ceb-bca2-5d56fa972d34,11750,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,51a84a5c-3ea7-4833-88ec-5dd4215f3131,11753,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,a7c3da3f-9dfb-42d6-a21a-1a8242289ed2,11757,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,2fece210-60c6-499d-91ac-5d562e2fa1ce,11775,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,7eb0c23d-c7dd-4a9c-b9b1-acce050b3685,11783,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,fd098f2a-91ee-4902-b1b6-51a5e64430d6,11786,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
TRUE,eeb3ee80-dac6-441c-b68a-a71be20d7cc9,14658,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,12626-36-7,,,"CdS, CdSe",cadmium sulfoselenide,106496-20-2 is a retired CAS number for cadmium sulfide; Cadmium sulfoselenide is 12626-36-7
TRUE,c01d6f87-b7f2-43cf-b4c1-2a5e2dc4bbb3,14659,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,12626-36-7,,,"CdS, CdSe",cadmium sulfoselenide,106496-20-2 is a retired CAS number for cadmium sulfide; Cadmium sulfoselenide is 12626-36-7
TRUE,590d7d32-85b7-4fc8-be8e-834fba5cda07,14660,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,12626-36-7,,,"CdS, CdSe",cadmium sulfoselenide,106496-20-2 is a retired CAS number for cadmium sulfide; Cadmium sulfoselenide is 12626-36-7
TRUE,85cb7a93-b1c7-42d1-ab75-9130edeff470,14661,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,12626-36-7,,,"CdS, CdSe",cadmium sulfoselenide,106496-20-2 is a retired CAS number for cadmium sulfide; Cadmium sulfoselenide is 12626-36-7
,190c8482-c1fc-4cd5-b402-f65e86591dc8,14741,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,1be6079f-87b5-484a-b18b-879cd821c299,14754,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,a200a5bc-ae8c-4031-a2a0-4c8457eabd01,14764,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,8fb12469-c32a-4380-99ae-3bd4673066c9,14769,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,ed587890-a40e-4d60-bf2c-39fa4d04a7a2,14779,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,b6a453b7-eaf1-4976-b987-cfba7b4e9335,14792,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,39658dda-d84f-428d-9eaf-993f1f41b179,14793,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,80dded2f-1dff-4f7c-bf62-1af84747f0a1,14809,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,ee54b625-83bc-4921-b86a-4383f285571a,15472,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,24074fe0-6969-4dd5-b700-9d3ffa0eb7f1,15473,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,4135e3b6-3c2d-43ad-8fd9-127a18f156ad,15474,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,db8ed5fd-aa19-433e-ba31-85643f78421c,15475,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,a2062215-986b-4281-ae41-74a6a55c8c31,15476,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,e921fb1d-c516-4cf1-a565-723428484521,15477,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,46ea2a69-d5f2-4565-a237-03f989797b20,15478,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
TRUE,30d9340d-df7d-42e3-8d4f-a731ff6140e7,15481,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,12626-36-7,,,"CdS, CdSe",cadmium sulfoselenide,106496-20-2 is a retired CAS number for cadmium sulfide; Cadmium sulfoselenide is 12626-36-7
TRUE,e98e18a0-a3bb-46a6-bf1e-eb80e109557e,15482,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,12626-36-7,,,"CdS, CdSe",cadmium sulfoselenide,106496-20-2 is a retired CAS number for cadmium sulfide; Cadmium sulfoselenide is 12626-36-7
TRUE,d8b5e117-bea6-48ff-92fe-af1a113d6a18,15483,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,12626-36-7,,,"CdS, CdSe",cadmium sulfoselenide,106496-20-2 is a retired CAS number for cadmium sulfide; Cadmium sulfoselenide is 12626-36-7
TRUE,1d67e9d0-5b25-42d4-aae7-01b4ef0aef47,15484,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,12626-36-7,,,"CdS, CdSe",cadmium sulfoselenide,106496-20-2 is a retired CAS number for cadmium sulfide; Cadmium sulfoselenide is 12626-36-7
,9d51974a-9699-42a3-b95e-46db477a7949,13108,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,4d6eddbf-e11f-4f95-b18d-b71b4c296110,13114,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
,1ff260cf-135e-4f33-98f6-849eff68c7d7,13119,PIG,1306-23-6 or 106496-20-2,1306-23-6,106496-20-2,,,,CdS,cadmium sulfide,
