rsci_uuid,gbif_canonical_name,gbif_uri,Sample Type,Typical Use,gbif_statement,sample_type_pref_label,typical_use_pref_label,materials_pref_labels,READY_natural-synthetic,READY_mixture_type,READY_mixture_note_ratio,READY_mixture_note_technique,READY_comp_pigment_name,READY_comp_pigment_INCOLLECTION,READY_comp_pigement_type,READY_comp_pigment_dim_value,READY_comp_pigment_dim_unit,READY_comp_pigment_dim_type,READY_comp_pigment_dim_note,READY_comp_basemix_INCOLLECTION,READY_comp_basemix_name,READY_comp_basemix_type,READY_comp_basemix_dim_value,READY_comp_basemix_dim_unit,READY_comp_basemix_dim_type,READY_comp_basemix_dim_note,READY_comp1_name,READY_comp1_INCOLLECTION,READY_comp1_type,READY_comp1_dim_value,READY_comp1_dim_unit,READY_comp1_dim_type,READY_comp1_dim_note,READY_comp2_name,READY_comp2_INCOLLECTION,READY_comp2_type,READY_comp2_dim_value,READY_comp2_dim_unit,READY_comp2_dim_type,READY_comp2_dim_note,READY_comp3_name,READY_comp3_INCOLLECTION,READY_comp3_type,READY_comp3_dim_value,READY_comp3_dim_unit,READY_comp3_dim_type,READY_comp3_dim_note
eadc39c5-8f31-4f81-9c69-3a96e7b4d396,,,Gum,Binding Medium,,gum (material),,"[""gum (material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eadd62f6-12ec-4afd-9cbe-c2592a7e0006,,,Pigment,Colorant,,pigments,,"[""pigments""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaddf8f0-6f24-4ce9-a27d-7483f28f861b,,,Varnish,Varnish / Protective Coating,,varnish,,"[""varnish""]",,organic - organic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eadfbccc-c9f3-41f1-8839-7e9c5c482ea2,,,"Paint, watercolor",,,watercolor (paint),,"[""watercolor (paint)""]",,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eae447c6-92a2-4fcc-a609-a0092a57627f,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eae8d58c-74d1-4ef3-b240-cf3f7ab11540,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,Yellow Ochre (Kremer Pigmente),,colorant,0.15,Gram,Mass,(No note),f80eddea-ad13-4969-bbe3-ad81a07278ba,(From reference sample: Resin (99.9) / Wax (0.1)),base mixture,5.3,Gram,Mass,(No note),,,,,,,,,,,,,,,,,,,,,
eaeb46ac-bf5d-4ca4-a778-1a6a501afa95,,,Natural Resin,Binding Medium,,natural resin,,"[""natural resin""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaeba50b-a034-443b-97d3-e7b0deb8ada7,,,Pigment,Colorant,,pigments,,"[""pigments""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaec398b-495d-4661-a112-440dce656b45,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaee430f-aad3-41f5-b11f-63afee5214eb,,,"Paint, oil-based, water mixable",Colorant,,water miscible oil paint,,"[""water miscible oil paint""]",synthetic,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaf3c495-8a7f-4a00-b75c-2e40b29ebe3a,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaf5bad1-dee4-48b1-9f4e-2d6ba9ba4d7e,,,Photographic Paper,Photography,,photographic paper,,"[""photographic paper""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaf6644c-8361-4df0-9b48-61ffd5907799,,,"Paint, oil-based",Colorant,,oil paint (paint),,"[""oil paint (paint)""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eafbfcfa-31cf-4862-a395-35a2287bbdb0,,,,,,,,,,,,,,,,,,,,,,,,,,,Gum Arabic (Kremer Pigmente),,,20.005,Gram,Mass,(No note),Beeswax (Kremer Pigmente),,,20.001,Gram,Mass,(No note),,,,,,,
eb02d593-5b26-472c-8521-c9ff72e5f90d,,,Gum,Binding Medium,,gum (material),,"[""gum (material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb0815f6-21fc-4603-a50d-03eacab3b561,,,"Paint, oil-based",Colorant,,oil paint (paint),,"[""oil paint (paint)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb0899ff-685c-4fbe-b0ee-2e32e9b92be2,,,Gum,Binding Medium,,gum (material),,"[""gum (material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb0b4b70-44ad-4b07-8374-467f71c35290,,,,,,,,,,,,,,,,,,,,,,,,,,,Rabbit Skin Glue (Kremer Pigmente),,,5.0,Gram,Mass,(No note),Whole Egg,,,20.0,Gram,Mass,(No note),,,,,,,
eb0c804f-f7a4-4b99-9c66-2ccd19fe24f0,,,Gum,Binding Medium,,gum (material),,"[""gum (material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb14878c-1625-4551-a440-3ce77a8ad98d,,,Oleoresin / Balsam,Component of Another Category,,balsam (resin),,"[""balsam (resin)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb168f26-aad4-4c53-b333-025fd86e9253,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb1db28e-d2d3-4d48-9d12-f2cb2ea4f5ac,,,Protein,Binding Medium,,protein,,"[""protein""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb1f27e7-81cf-4cc4-a584-542946c43b9c,,,"Paint, acrylic",Colorant,,acrylic paint,,"[""acrylic paint""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb22956a-ef48-4b25-ae28-4ac319fa1623,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb274d23-5c5a-4601-8b3b-473e3761a496,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb28264a-868f-424d-8a3e-da016bd5ff48,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb29c003-8a9b-46ad-80a7-91976c3e5119,,,Ink,Colorant,,ink,,"[""ink""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb2cd0a7-cefb-468a-ba9a-376836c8ec5a,Palaquium fidjiense,https://www.gbif.org/species/2886482,Wood,Construction Material,Palaquium fidjiense (https://www.gbif.org/species/2886482),wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb2cd720-ab65-41d4-81d4-191f7909d140,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb328dd5-6a44-4811-a0d6-51e4d52e372f,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb3595b3-2e0b-4a0c-8639-4abd71c67d83,,,Synthetic Resin,,,synthetic resin,,"[""synthetic resin""]",synthetic,organic - organic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb36f9d4-9057-4180-9d6c-f73417c96a86,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb37cacd-191b-4ead-bd93-9bb07cd92ac1,,,Photographic Paper,Photography,,photographic paper,,"[""photographic paper""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb393025-29bf-4dc7-927d-d9c469a798bb,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,,,,,,,,2fb4e87f-d898-48d2-843f-d925f13240dc,(From reference sample: Resin (99) / Gum (1.0)),base mixture,,,,Base mixture measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,,,,,,,,
eb3a361c-cc9f-4213-87ca-10a55b5ba4e8,,,"Paint, oil-based",Colorant,,oil paint (paint),,"[""oil paint (paint)""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb3e1c38-221a-4169-8cf7-57260f3536e2,,,Dye,Colorant,,dye,,"[""dye""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb3fd045-464d-4158-9482-9ee2d544a27a,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb418411-0e53-443c-847b-2fa3fb4c85c8,,,Synthetic Resin,Component of Another Category,,synthetic resin,,"[""synthetic resin""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb483f02-9b10-4952-a676-c2c5a44cb857,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb4bd68d-bc20-40f7-ba45-85c158de0d38,,,Photographic Paper,Photography,,photographic paper,,"[""photographic paper""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb4fa17f-53e0-420f-b620-eeb2575081fa,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,,,,,,,,59d835ca-44cb-4026-b991-9ee71b0171e3,(From reference sample: Oil (0.2) / Glue (99.8)),base mixture,,,,Base mixture measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,,,,,,,,
eb515217-74cd-45d5-bf7f-4e8692231cce,,,"Paint, acrylic",Colorant,,acrylic paint,,"[""acrylic paint""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb5a8b92-dfc4-4da9-a50d-90a23e58b821,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb5edd7c-4254-4b37-8f94-d368b9739f9e,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,Mixture prepared with solvent,,,,,,,,dbc1164a-5dd9-40d8-b35b-550ff4c151ee,(From reference sample: Glue (99.9) / Wax (0.1)),base mixture,,,,Base mixture measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,,,,,,,,
eb6320c3-7823-47e8-b78f-6c1597eaac0c,,,"Paint, oil-based",Colorant,,oil paint (paint),,"[""oil paint (paint)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb63b041-184f-47c3-b56b-0cb8034618ba,,,"Paint, watercolor",Colorant,,watercolor (paint),,"[""watercolor (paint)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb7143c0-2181-46ce-b724-5ace76c6b965,,,Gum,Binding Medium,,gum (material),,"[""gum (material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb74aaf1-025a-4125-943d-6271e38f1b32,,,Pigment,Colorant,,pigments,,"[""pigments""]",natural,inorganic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb76fe18-51d5-46ec-8999-7577915bffa7,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb787628-1e3d-4d05-814c-4797436bbc58,,,Fabric / Textile,Support,,textile materials,,"[""textile materials""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb7aaf62-3d37-4999-badc-294e4d4a578b,,,"Raw Material - organic (seed, nut, etc.)",Colorant,,raw material - organic,,"[""raw material - organic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb7ed445-1f8a-4ee5-820a-2eac12865784,,,Medium,Medium,,binder (material),binder (material),"[""binder (material)""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb8361b0-1b24-4bec-b783-cdd8370b3d99,,,Raw Material - inorganic,,,raw material - inorganic,,"[""raw material - inorganic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb970eb8-e08a-400f-9659-6612550b2384,,,Dye,Colorant,,dye,,"[""dye""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb996bba-d4c4-4228-b317-d6c49618736a,,,Filler,Filler,,filler (inert additive),filler (inert additive),"[""filler (inert additive)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eba3c279-8cf4-4a38-81ab-964e70363761,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebaa0e43-e6ab-4555-a9a5-04362f5c56e0,,,Dye,Colorant,,dye,,"[""dye""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb6a9b1-6a78-4245-adb3-303fe66fcbe3,,,Natural Resin,Binding Medium,,natural resin,,"[""natural resin""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb6aab7-8d5f-415b-a475-39625c2e1315,,,"Raw Material - organic (seed, nut, etc.)",,,raw material - organic,,"[""raw material - organic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb9f048-2fcd-4449-90de-e31166e2bc25,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,,,,,,,,c8ac1bf7-f974-4fd1-8e2e-15e281469daf,(From reference sample: Resin (99.8) / Gum (0.2)),base mixture,,,,Base mixture measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,,,,,,,,
ebba9317-ead4-4579-9579-85d3990d9571,,,Pigment,Colorant,,pigments,,"[""pigments""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebbda296-96e6-410e-90cf-8aa18707e324,,,Natural Resin,Binding Medium,,natural resin,,"[""natural resin""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebbf4305-fece-44a7-929b-b6ef0d235573,,,"Paint, oil-based, water mixable",Colorant,,water miscible oil paint,,"[""water miscible oil paint""]",synthetic,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebc1e38a-dc70-4e2b-91c9-6da690016ec8,,,"Paint, oil-based",Colorant,,oil paint (paint),,"[""oil paint (paint)""]",,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebc2c324-b769-4edc-a6c4-515156723526,,,Dye,Colorant,,dye,,"[""dye""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebc6aa00-2b61-42e9-9561-ad665bc1d37a,,,Pigment,Colorant,,pigments,,"[""pigments""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebdd0823-7c5a-4d7b-956a-bbaeca309feb,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebe1b893-1bc5-49b4-8a06-043445a304f9,Oreomunnea,https://www.gbif.org/species/7148650,Wood,Construction Material,Oreomunnea (https://www.gbif.org/species/7148650),wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebe72def-cd8e-4830-a595-a7224ab46d3b,,,"Paint, encaustic",Colorant,,encaustic paint,,"[""encaustic paint""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebe74609-4530-4eb9-a166-788db4e62ea4,,,Photographic Paper,Photography,,photographic paper,,"[""photographic paper""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebe7ef12-2f8c-4f09-bdcb-e45cf0f92d2f,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebe85af1-c850-4f70-b2a3-a5f7ab17d2db,,,"Paint, oil-based, water mixable",Colorant,,water miscible oil paint,,"[""water miscible oil paint""]",synthetic,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebf3f4c2-a60e-47e7-af8f-cd8521b19b97,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebfc4ab7-5749-4bf1-abaf-93a0c0a7c90e,,,"Paint, oil-based, water mixable",Colorant,,water miscible oil paint,,"[""water miscible oil paint""]",synthetic,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec00d547-5363-41af-847b-9739f79ebcfa,,,Ink,Colorant,,ink,,"[""ink""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec07f500-75eb-4e1b-b022-c1ecd93dcac1,,,Wax,Other,,wax,other material,"[""wax""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec083305-dd83-4370-9c5d-55bf3c4f9bc0,,,Ink,Colorant,,ink,,"[""ink""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec145cd0-552a-4844-b5d9-15bf66428174,,,"Paint, acrylic",Colorant,,acrylic paint,,"[""acrylic paint""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec18ad75-24ff-495f-89f8-e55f2784827a,Tabebuia,https://www.gbif.org/species/3172523,Wood,Construction Material,Tabebuia (https://www.gbif.org/species/3172523),wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec1a4558-5a00-431d-b4c7-bf722a19bfdd,,,Film,Photography,,photographic film,,"[""photographic film""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec1c8e98-d17a-433e-b16a-a3831af2f59a,,,Dye,Colorant,,dye,,"[""dye""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec1d08d0-4ba2-42ad-883c-4524605adb53,,,Gum,Binding Medium,,gum (material),,"[""gum (material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec238232-91c6-4f1d-aff3-6b29bc204b02,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec2b88b1-f5c1-4d74-a210-6a0e70891dc4,,,Pigment,Colorant,,pigments,,"[""pigments""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec303f2e-87b6-4867-aa1d-67a9c70159c7,,,Oil,Vehicle / Solvent,,oil (organic material),,"[""oil (organic material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec32bd27-4cd2-4ec2-8e7e-0df51a24b806,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec3452eb-051f-4996-90d5-be1ed14ac345,,,Raw Material - inorganic,,,raw material - inorganic,,"[""raw material - inorganic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec35d251-d1b0-4f9c-b009-b783fd7b580b,,,Fabric / Textile,,,textile materials,,"[""textile materials""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec35f070-d98c-40dc-b058-8f0aa3873b5b,,,Metal,Other,,metal,other material,"[""metal""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec3717d3-9b42-442a-8e66-8d92de571d5f,,,"Stone, natural",Construction Material,,natural stone,,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec38ce52-6b4a-49d2-b7fa-e95e0a81c9ce,,,Ink,Colorant,,ink,,"[""ink""]",,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec3bbedd-ef1d-4b0e-829d-58f00c90fd16,,,Pigment,Colorant,,pigments,,"[""pigments""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec3d6c77-29c9-4ee9-930c-3f5d5338c0a3,,,Ink,Colorant,,ink,,"[""ink""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec3e1a94-25ed-4485-912d-3b998d72c652,,,Metal,Gilding,,metal,,"[""metal""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec50d431-4f19-4a10-a58f-2bf7c9a481aa,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,Mixture prepared with solvent,Vine Black (Kremer Pigmente),,colorant,3.391,Gram,Mass,(No note),4a84c29a-bfd9-4103-90cd-14cbebf7cb97,(From reference sample: Oil (99.8) / Resin (0.2)),base mixture,4.489,Gram,Mass,(No note),,,,,,,,,,,,,,,,,,,,,
ec555980-eb9c-4870-99f0-6d7b30ee3f3c,,,Dye,Colorant,,dye,,"[""dye""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec5a14a9-71cd-471b-a759-fbe95599d8f1,,,Brush,,,artists' brushes,,"[""artists' brushes""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec6360c4-a841-463a-abd5-7ff69e06a32b,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec69ecd1-3f28-46d2-932f-75ad6d684362,Prunus pensylvanica,https://www.gbif.org/species/8202030,Wood,Construction Material,Prunus pensylvanica (https://www.gbif.org/species/8202030),wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec71fdea-1eb6-4765-a052-611f86195892,,,Photographic Paper,Photography,,photographic paper,,"[""photographic paper""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec755eac-d781-4420-a6bd-679d2b973b5b,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,,,,,,,,b1fa5a81-7691-4eff-a1cf-6e193d2180bf,(From reference sample: Gum (98) / Wax (2.0)),base mixture,,,,Base mixture measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,,,,,,,,
ec768008-e754-49bb-8762-925e97feda2a,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec78d8aa-7b33-4e2f-b764-d1cad004c6d1,,,Dye,Colorant,,dye,,"[""dye""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec7c44e5-00d2-4466-94c1-c0c55350275b,,,Photographic Paper,Photography,,photographic paper,,"[""photographic paper""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec7ed563-d273-4f86-918a-4177a1b032d8,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec8a1989-7595-4ab5-8cb0-5a0ec0531a09,,,Gum,Binding Medium,,gum (material),,"[""gum (material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec915ce6-287b-45d6-91c1-2e0029c7b8ee,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec95ec70-5e22-4446-81c2-4cd4d3134a27,,,Ink,Colorant,,ink,,"[""ink""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec9f7c0b-580a-4816-bce5-678fec5367da,,,Wax,Binding Medium,,wax,,"[""wax""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eca0a59e-576f-462a-9bd4-c12837d5b2a6,,,Wood,Construction Material,,wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eca20350-0221-4363-bda6-8e280c9695c1,,,"Paint, oil-based, water mixable",Colorant,,water miscible oil paint,,"[""water miscible oil paint""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eca36431-dd29-497b-a554-303dfe4c786e,,,Ink,Colorant,,ink,,"[""ink""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eca37c17-afea-449e-a67d-21b79088bd79,,,Pigment,Colorant,,pigments,,"[""pigments""]",natural,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eca9d680-0691-4d3c-af18-036d51bed5d3,Salix interior,https://www.gbif.org/species/5372917,Wood,Construction Material,Salix interior (https://www.gbif.org/species/5372917),wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecaff020-a24b-484d-8db0-6a04ff034732,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,Mixture prepared with solvent,Lead White (Kremer Pigmente),,colorant,1.916,Gram,Mass,(No note),dbc1164a-5dd9-40d8-b35b-550ff4c151ee,(From reference sample: Glue (99.9) / Wax (0.1)),base mixture,8.973,Gram,Mass,(No note),,,,,,,,,,,,,,,,,,,,,
ecb2aa4c-2c22-4a13-a47a-2c65d3023072,,,Photographic Paper,Photography,,photographic paper,,"[""photographic paper""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb4ddb0-b9ff-432c-bc2f-c513e535b106,,,"Raw Material - organic (seed, nut, etc.)",,,raw material - organic,,"[""raw material - organic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb50919-a3d6-4082-a372-025dfbcca338,,,Pigment,Colorant,,pigments,,"[""pigments""]",natural,multi-component mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecbf75d5-c4e6-4170-a451-c396e347d6f1,,,"Paint, oil-based",Colorant,,oil paint (paint),,"[""oil paint (paint)""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecc107e2-f080-433d-9f0f-0ce11c5d8fcc,,,Dye,Colorant,,dye,,"[""dye""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecc39e7c-9f03-4d81-818d-ca3ea7162772,,,"Paint, acrylic",Colorant,,acrylic paint,,"[""acrylic paint""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecc54ded-b550-46d1-9b94-e34d2a412e8a,,,Natural Resin,Binding Medium,,natural resin,,"[""natural resin""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
