rsci_uuid,Chemical Name,Mixture Type,Sample Type,Typical Use,sample_type_value_uuid,typical_use_value_uuid,mixture_type_value_uuid,mixture_type_pref_label,sample_type_pref_label,typical_use_pref_label,mixture_type_value_uuids,object_type_value_uuids
f5c2a925-d317-4a04-9c12-c8a235e99152,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
604c18c5-1f34-4c98-ba9b-f722aee62d8a,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
acdb44c3-3408-40a5-87f6-be24339d8e34,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
a0d05abc-1717-4371-a53e-5593a84f8862,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
2b1b634a-04f4-4504-9af5-ce1d2c1dbdf0,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
b2f10420-3e8e-4798-b48a-4ca249dfba13,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
8dc63b6e-ea7b-4398-8413-400b1c401b1f,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
47ca3cb9-e86f-4d20-a0a7-ec919550eafb,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
ca66e0d0-31b4-4ea8-8d2a-1a1bfd500e73,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
1a8f74ae-9525-4a30-9bd6-b3a6ea123563,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
d69435c3-3ba7-4d34-8604-072991d0d4e4,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
efae6286-10fd-41b9-b5a6-315bed2a2db7,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
aff67e54-4ca6-4a0f-babb-5d8291e353ad,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
07e3240e-b88a-405c-b2cd-c0d5f2f7c678,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
fb8938c7-948d-480b-9b2c-803741ee0a05,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
14aded00-0d18-43ca-9e95-5567b9079867,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
f5fc5ac7-90d5-4e3d-b5e5-30de22f3cc40,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
17e2da99-9afd-4a44-9fce-4250715cb610,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
f7a6da88-f16e-4318-b4f9-473f49a1be1e,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
1ae29764-70da-447e-bbac-526212d6ecb8,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
df816421-1025-42ec-8f97-cc9c41df3b39,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
f74ae791-95c0-48fa-8da3-903fc4efcf67,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
8ba45fa4-acf0-4b40-9bd3-759a086a9219,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
abcac952-1d1c-4518-bdf6-ed72ac4ceb57,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
c11d24c8-43a7-49f4-ab19-d18879d90f36,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
776f01c8-c9a9-4543-a2e8-3e9474022b23,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
ef29294f-a650-4334-a6cf-f70173b43656,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
19522aec-6583-409f-a012-2a21651c36f4,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
d5b5dcc2-49c0-4210-b6e6-692b4c5600d9,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
92b00f19-3a9d-48b2-9d67-e7133cdb245b,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
1402ff83-a4fe-4b92-ad0e-0bbec6c3ede3,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
44667ecd-8f7b-461d-837d-4d8bd0530e14,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
3a4ff396-f751-4f20-bb0e-322516019d9e,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
37b12139-de38-4744-aa60-d6e49b23aa20,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
3ebb9a3c-044b-4e7c-ae12-6b597efe6fd1,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
a885a464-d0ae-48a3-9a13-d6b5eace812b,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
7aff7121-0cc6-4cf7-be6b-2e189751d0ea,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
a5affcd1-cc56-478a-ae45-70f8e825e2b8,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
a06cff29-da4c-4919-a198-5fce784b560d,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
64d2060b-5535-43c6-b181-49f4010e83f1,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
79d1c275-49dd-44a9-8258-6a7d801af48c,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
8e80bd56-3f67-4011-96ea-7d15e0fcbf62,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
d66fe08d-da6b-4398-a4f4-60e8bd391691,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
60df644e-6ee8-41d9-b367-60b7aaa1c221,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
f2ddef1c-667d-4567-bcbc-a9b3258efbd1,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
e27d5259-5595-4d1d-a85f-84cd4efd1d38,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
a7790394-74ef-41dd-9730-5a0c40655175,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
b65291ab-546e-48ed-a933-9eb6805d9ec8,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
ed7cf5bd-d851-4532-821e-4187e1356989,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
c4916867-befe-48f0-927b-9be5028ea897,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
733c51d0-baee-4b31-97b4-a5516d644ecb,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
7ff18b68-ab05-42aa-abab-39dff8509e85,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
b4a18f6f-632c-4a94-ab0b-04972e058f39,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
83ba905d-a1ab-40e8-a8b0-ae3099992489,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
e5057a20-e558-4bba-b1cd-d0121c6f6355,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
a9930af9-46bd-4097-ba62-b34631615c32,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
6c7ec2a8-367d-4de3-b96a-1edc4dc76a32,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
22de435b-90dd-464e-af6b-90e4c19c16a4,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
859d50e2-f9a2-45c3-a3c9-83d12a56088f,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
8c4f7eea-613a-4cdd-884c-f4e38851607f,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
848c5f79-2bae-4566-90fd-7c11dd94daaf,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
c002dbf0-f401-400f-9448-c3a5de4444ad,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
e776e56c-2bcd-4b56-9af8-dd99cf040179,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
9241da1a-9e8e-426d-89ee-a4dacff2aedc,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
3b59d5a8-e5cd-4e84-ace4-f7bc093c0b1d,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
66802afc-ea64-4f02-a4da-c7a10294bc05,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
0652c19b-8a6b-4ac8-8af7-3300e7a1652c,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
a160404d-0975-4df0-95c9-cbcc38bf2dfe,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
b2211eb0-1b99-4222-a52f-5ce4bd0df601,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
b40c4a50-7b9c-45db-a54e-8fc98b084afb,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
80608b5b-33d4-4d24-8193-3c4a7884fa51,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
38c61624-5b30-43d4-a051-7f54ddb34db1,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
c5cdf363-399e-4c3e-9c41-89ae3c551e9e,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
1ac47a22-a54b-4715-ba3c-6b03e1a51b7c,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
558b4733-7558-4426-bbc5-8e01edd99c0c,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
0da74a1c-01da-4c85-bcbc-4cc97749e50f,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
317c83b1-d586-4139-8968-a6829a335e55,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
dbe93000-a0d1-4c53-91f2-3224170ac8bb,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
6d7ce318-c7ab-4885-9cb8-b9ba7805d71f,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
7c1427d3-170a-4c04-96d8-ebaf612435f3,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
944f426c-7815-454c-a705-28f2141ff510,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
b24443d7-2a54-468e-a60f-388a6e0b6ad2,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
0a8d07e1-da1c-4d0a-bb44-a27245f780ec,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
109c3e8c-477a-4a9a-abe7-3736198babd1,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
f726768e-68dd-4d7f-9469-bad211eed1f2,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
10f2da9b-8753-451a-8ccb-fc7fd8c2012c,,,"Stone, natural",Other,52a23800-a85d-4bb1-bd55-ad2966911b56,55db226a-04e8-40b0-a850-ba92b6246401,,,natural stone,other material,,"[""52a23800-a85d-4bb1-bd55-ad2966911b56"", ""55db226a-04e8-40b0-a850-ba92b6246401""]"
