resourceinstanceid,graphid,graphpublicationid,principaluser_id,prod_1_tileid,prod_1_production__label,prod_1_production_location_geo,prod_1_production_type,prod_1_production_location_related_objs,pt_tileid,pt_production_time_begin_of_the_begin,pt_production_time_end_of_the_begin,pt_production_time_begin_of_the_end,pt_production_time_end_of_the_end,prod_1_production_carried_out_by_related_objs,prod_statement_tileid,prod_statement_production_statement_content,prod_statement_production_statement_type,prod_statement_production_statement_language
04e08290-0d1b-445b-a57a-005ef996f410,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4f0cee7a-1c94-4ffe-ba58-2fc4886a379f,"{""en"": {""value"": ""Production of Barcode No. 17923"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [139.75309, 35.68536]}",,"[{""resourceId"": ""733128ab-aa88-4acb-a7bf-7f2e32fb1b74"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6fb84683-651b-4c49-afde-59f6316c72c2"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""a3c3758c-0dc4-45e3-b618-b91c5de1d543"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e451b623-49b6-4080-bddc-ce87e4e87167"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
04e3ac19-8c37-4632-8b63-a2aadea6db49,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,41cb4e11-3595-4c91-ad10-247438e7a7d2,"{""en"": {""value"": ""Production of Barcode No. 12144"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,"[{""resourceId"": ""3973c7cf-c3f1-4def-bee2-204a5d32eba9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""757e0b7e-72ed-40f5-8200-7b0a49e3d16f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""681e8a9c-3bcf-46c9-a7c1-07f4e232e436"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""501becb3-1a19-480c-93fe-02bfc841872c"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
04e59819-2392-4768-9cf2-9de3e649732d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,46f6d0bc-dd97-496e-b715-7da3bafc6461,"{""en"": {""value"": ""Production of Barcode No. 17620"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f3d737da-9a1e-4664-b898-0e62eb448930"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3bedfa3a-0fe3-4634-a70e-de94d1e12d08"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
04ea62f9-5d4a-4483-b85e-2c2557560596,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9579f0a3-3b8c-456e-9343-0d6588f5bd1d,"{""en"": {""value"": ""Production of Barcode No. 13697"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-74.22903, 40.85177]}",,"[{""resourceId"": ""814fabf0-6af3-4a72-a864-d0795bd5cf23"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""37cf8d11-9fbb-4d8a-bb8e-8f2891ab2340"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""a0899756-885b-421c-8a9f-670b360bfe1d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9201f80c-fdcf-43a4-98f5-6ea86eef5124"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
04ee6352-a685-498f-9ec6-e3a5ca88d3c5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0f77bd73-af56-453b-92ef-dd8db7435919,"{""en"": {""value"": ""Production of Barcode No. 16321"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""fb67c4c9-fc05-4e96-8365-8e9625be604c"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e33b20e0-d61e-4793-bd97-1a0a21ff4851"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
04f5f149-c2f7-401c-b332-6331ed6aef52,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,26676221-e259-4d26-8b51-cf561fbbe6cc,"{""en"": {""value"": ""Production of Barcode No. 22391"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-109.80457, 37.62601]}",,"[{""resourceId"": ""cd8167f1-4c4c-4674-bc68-a61ea9592f76"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""7acfcc48-563b-4b9a-a2ba-f88110d57ba5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
04f6b482-fd2a-4f0f-a408-7165d01fe1bc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,412756d9-04e2-44c6-890a-3f07447f7837,"{""en"": {""value"": ""Production of Barcode No. 19850"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e1e53783-2373-4b15-860f-6ec0b27067c5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2c5e48a7-5de0-4376-b414-b2f50a88d901"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
04fde7bb-b897-4f1d-8660-caa8b93a57ef,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e2e4bd01-675c-416a-89f9-6c91a8453cc4,"{""en"": {""value"": ""Production of Barcode No. 23201"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-110.81174, 33.79975]}",,"[{""resourceId"": ""efd73186-1f8b-4746-a92b-f095a713896c"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""cb8865fa-3a5c-4cf2-b14f-1bf37f0a5821"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
0506cb15-ced4-4f6b-adc5-7a62a3cbcd4c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,df84dba3-e2e9-4d6f-9090-4dba69a207c7,"{""en"": {""value"": ""Production of Barcode No. 12570"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-122.67621, 45.52345]}",,"[{""resourceId"": ""6f49e1e2-38ef-480a-bb4b-6efd8a70e145"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9fc84c1c-cb97-4958-9127-b287507bb3c8"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""21e78a1f-1c52-45f5-9f9a-7d6f0198c78d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""17f4b42d-7081-4b3d-bc92-ebfe0054f5c3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
0508ea3a-7d0a-49a0-929f-b5eab19d7951,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8cefddfe-392d-407f-b6c3-6b3f8af9d192,"{""en"": {""value"": ""Production of Barcode No. 12229"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,"[{""resourceId"": ""3973c7cf-c3f1-4def-bee2-204a5d32eba9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""576eb24d-231f-4457-9577-fedae23f31db"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""681e8a9c-3bcf-46c9-a7c1-07f4e232e436"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d20d9601-51fb-49a0-ab11-f19a2982ab19"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
050ab3c1-bc98-4658-9cfe-ff33fe7c1864,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6895b16e-c016-465c-9d60-bedc8b021170,"{""en"": {""value"": ""Production of Barcode No. 17320"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,"[{""resourceId"": ""3973c7cf-c3f1-4def-bee2-204a5d32eba9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e6e3ee64-2357-4f3c-b2ec-3cd89528c8ef"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""681e8a9c-3bcf-46c9-a7c1-07f4e232e436"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9ae4c0df-4c31-4f6f-afd9-4c12c628652a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
050c187b-237a-4508-8a0e-b56949635908,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a0520d76-9b4b-4b93-9000-92cf31728faf,"{""en"": {""value"": ""Production of Barcode No. 20833"", ""direction"": ""ltr""}}",,,,,,,,,"[{""resourceId"": ""952d22b8-829f-458b-94d9-73bc9dc7036e"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""eb06a065-d8e3-4dcd-b65a-b223b0117bf8"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",ce63eef2-0a1d-4700-8744-901912249758,"{""en"": {""value"": ""Origination Date: expires: 11/1911"", ""direction"": ""ltr""}}","[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/8a8ee459-ed32-4bd5-9235-518529188060"", ""labels"": [{""id"": ""f2bc54a4-a986-4e1d-908a-f999ad3203e8"", ""value"": ""producer description"", ""language_id"": ""en-US"", ""list_item_id"": ""6d8445c5-45ad-4a3b-855d-2613bb5d8351"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""1adae7ea-4884-432f-af44-c9aea3a48a3d""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
050c53fa-f503-4fa6-8d48-a4a97bf7ee47,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a3084c5e-00e6-4d38-a37c-38728d47f73f,"{""en"": {""value"": ""Production of Barcode No. 10144"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-119.75126, 37.25022]}",,"[{""resourceId"": ""920dc38b-c630-4b74-8b66-7e5c56ad40b6"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c2622133-906c-439d-a8b4-dcee4eb173ca"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
05106185-9410-44a3-aab4-68b94d00026a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d4fe692a-58c4-4dcb-83fc-d70ba8bc3eb0,"{""en"": {""value"": ""Production of Barcode No. 17560"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [44.51667, 33.10387]}",,"[{""resourceId"": ""30b0d273-5990-4cb4-a4bc-38999c38479e"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""302f1d45-6520-4a18-b1af-609297fb8b05"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,ee37ac2d-a856-4931-81eb-2783b5f0e75e,"{""en"": {""value"": ""Origination Date: 250-150 B.C."", ""direction"": ""ltr""}}","[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/8a8ee459-ed32-4bd5-9235-518529188060"", ""labels"": [{""id"": ""f2bc54a4-a986-4e1d-908a-f999ad3203e8"", ""value"": ""producer description"", ""language_id"": ""en-US"", ""list_item_id"": ""6d8445c5-45ad-4a3b-855d-2613bb5d8351"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""1adae7ea-4884-432f-af44-c9aea3a48a3d""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
0510c129-5720-4c30-bcda-27a1ec0fff17,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d754a3bd-5948-4d88-9647-3c7ba88a6386,"{""en"": {""value"": ""Production of Barcode No. 14738"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [11.33064, 43.31822]}",,"[{""resourceId"": ""dcf2521f-046b-443d-8858-48cbccd3db7b"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""75b7c246-a744-4212-ae8c-b3aaf6f2b011"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",5538b68f-552d-4c4a-bdf2-e2d0bce7575a,1923-01-01,1923-01-01,1923-12-31,1923-12-31,,,,,
05129271-f0a8-4287-a6c2-ff833aa35d34,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c607b94a-8148-4a71-98ec-b80093b92064,"{""en"": {""value"": ""Production of Barcode No. 21403"", ""direction"": ""ltr""}}",,,,,,,,,"[{""resourceId"": ""010b080a-41a5-4af0-850c-a3b44444d237"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c7fd73ce-903b-4f67-b1ae-a99edd0b5e5c"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
05146b8e-68c7-4ea2-a230-6761a0adba25,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,48b23f2a-b563-4685-9e6f-a6c282a8c7c1,"{""en"": {""value"": ""Production of Barcode No. 13672"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-74.22903, 40.85177]}",,"[{""resourceId"": ""814fabf0-6af3-4a72-a864-d0795bd5cf23"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4e1a981d-b3b5-4fea-a18a-742d1f6c05be"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""a0899756-885b-421c-8a9f-670b360bfe1d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""81d552ad-69b0-419a-974c-cfb8e283e514"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
0517fab4-68eb-46ab-8493-331e8c63d2a0,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c1f2dd32-ce31-48a3-bbd0-3b20719ca4af,"{""en"": {""value"": ""Production of Barcode No. 11751"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,"[{""resourceId"": ""3973c7cf-c3f1-4def-bee2-204a5d32eba9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""7cc37c9c-8f8b-4fad-8612-4b980296a427"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""30a8f7cc-290c-4e9c-8e3d-3de6fffa9c3a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a4b3056a-a36d-407f-88be-590271faa7df"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
051901ea-b06a-4713-b3e8-be6dab5a267d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e580f1e1-41bb-4bf6-990c-4a5ee1b01ac2,"{""en"": {""value"": ""Production of Barcode No. 15480"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c3d5025f-35b4-4b94-a782-88b20cd64625"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""03eb193a-001b-460c-853d-9897214a7a88"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
051acb40-2409-4539-8735-055445c2fe47,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,93cd81e0-9f61-462b-b38b-34d09b0b53d6,"{""en"": {""value"": ""Production of Barcode No. 17594"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""795b0efb-7823-4b57-a8bd-82f4193e1886"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",38b44361-7bd2-4d1a-acde-f40ca9ab1918,2001-01-01,2003-01-01,2003-12-31,2005-12-31,"[{""resourceId"": ""2dd299e2-2231-48a9-bebb-d4d25f195c1c"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2950b500-90c3-45c4-8205-ecc47a919185"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
052424cf-b069-4b81-bb11-911810d6dff7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b6beba3a-1b83-4ee1-9731-6e863ee032f3,"{""en"": {""value"": ""Production of Barcode No. 15642"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-81.95065, 29.59497]}",,"[{""resourceId"": ""d5b5c3bc-97b5-4764-b7c1-bcfcb2dd67b3"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""71971d45-fb44-4d7c-82b5-55213d849a5d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""12f976b1-73c3-4c8a-80df-89d3216bff10"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f705fe5d-4ae2-4318-a3e4-d159d3bf5c99"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
05289ce0-b63a-4742-a8f9-1479413bffa5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,fa32f676-40aa-4d2f-abe0-f3655feb215f,"{""en"": {""value"": ""Production of Barcode No. 10172"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [171.236, 7.113]}",,"[{""resourceId"": ""37b38207-1f69-4988-9eb1-e69bf0b9cb14"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""19405b49-eb48-4d5c-a039-a9105dd6eae2"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
0538fa40-18e2-4333-ab70-6935a2c9b4b8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,71d53731-3921-46ad-8dfa-344dc704f42a,"{""en"": {""value"": ""Production of Barcode No. 16797"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""47d50b36-8cf2-4b59-8887-e3cb4704bd51"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",236653f6-399c-4886-95ea-01d30f322080,1978-01-01,1980-01-01,1980-12-31,1982-12-31,"[{""resourceId"": ""dbcb84f0-b25c-405f-938a-bc3fa3df07e0"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""1abe4570-d8bb-446d-9a6a-ade132512125"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
053acd49-1b18-4fd5-8b1d-e03bf0d91e35,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a5e33956-f635-44c1-8845-cd77e0dab25d,"{""en"": {""value"": ""Production of Barcode No. 18301"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-98.5, 39.76]}",,"[{""resourceId"": ""12ab92a6-0269-49b0-a116-6998fd2ce65f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a2be6fef-1cfa-484c-ae65-ca9ed06548bd"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""952d22b8-829f-458b-94d9-73bc9dc7036e"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""570febd0-243f-4425-8e29-62dfb7aa6e12"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
05495b7c-1273-4e0f-a1fe-40b8078382b7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,beb29c74-fa30-4483-a6e3-85d8371682f9,"{""en"": {""value"": ""Production of Barcode No. 21916"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-121.44426, 47.43872]}",,"[{""resourceId"": ""6fdcb1fb-dc59-451f-bcf7-5e0d82958ceb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""be555c17-b61f-4f99-bc1b-5fe92ce6a704"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
054b032e-da17-4ec4-8d51-2ac540476493,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c041b9c0-effc-4470-a9f6-4f4a6cd20ce4,"{""en"": {""value"": ""Production of Barcode No. 13586"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-74.22903, 40.85177]}",,"[{""resourceId"": ""814fabf0-6af3-4a72-a864-d0795bd5cf23"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d40fd544-8fd8-4677-b059-b5972d977ea3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""a0899756-885b-421c-8a9f-670b360bfe1d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""87546189-b852-4a06-b9b1-f6fa5f295535"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
