rsci_uuid,set_uuid,Acquisition Date__begin_of_the_begin,Acquisition Date__end_of_the_begin,Acquisition Date__begin_of_the_end,Acquisition Date__end_of_the_end,acq_by_person_1_uuid,acq_by_person_2_uuid,acq_by_group_1_uuid,acq_by_group_2_uuid,acq_from_group_1_uuid,acq_from_group_2_uuid,acquisition_note,acquisition_type
bef841b3-5ffa-4ce5-a9ae-b8bd7809157b,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
0c709c81-4125-4836-a81c-664680b235f6,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
c99cd1ba-f8be-41d0-b08b-04da3d66bc66,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
c0ad0acb-dec8-4130-a599-91d821d16e19,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
1fcd58c4-9861-43b6-ae01-a1c88db9236d,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
f4966eef-1952-4336-9958-6c544e5999e8,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
c3d0025f-de6f-44dc-83a3-18ed4bdef318,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
167c084e-4f34-4d80-9dbb-aaac8e38218a,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
3097f7b9-2858-4208-82f6-9c60a3479b77,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
acd93e2a-2448-4869-9f2e-1d600b0075e9,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
ce72bd06-e3dd-4e0f-a6ec-a83fa2a65c76,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
dc67e293-122c-4296-8190-5d75ecbf4cdf,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
807d7c44-ab10-4ffe-a2ce-7c1ca6d1d91e,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
70b0fdc5-c837-45e0-9ba0-697a8cfa128e,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
a1d685d9-be81-42d4-bb3e-ab66596ed0ae,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
bfa70f6f-abbc-42b5-a703-876bf95db6c5,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
35505dea-7627-4c0c-bb08-013e49dd3e9f,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
20b6a81e-cbb3-4a6d-b3d0-b18c7aa016b9,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
c2397429-ac20-4d75-93e1-bd9ea31995c6,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
2ea35cc4-3ddd-4e61-bd70-1b5ea6fce900,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
031bd034-130b-44a5-b6a3-b4b72b6ce412,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
ded0b31c-71da-4ad7-b835-48fd09cf323c,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
34861964-0acd-4041-9eb0-9030a3b88a14,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
c7a43de2-0562-4076-8be5-fc87f1e0c4c4,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
7e431a49-112d-444c-b2f4-184bfedfa96d,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
73fda448-b0dc-41a9-b2ad-9047a666ac28,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
210de630-2e9f-4e00-bf62-d02a352cd3f6,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
f35daf82-aaf7-4ce1-bb4a-4a0373f6115f,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
dc387570-60c5-4f73-93c5-e6d9b8cfc6aa,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
88f02782-4f8c-4a0e-9cdc-2ac6bd0c77fa,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
fefedd71-0fe3-4bf6-9892-f7d07846e6be,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
429b3b75-9ce8-475f-b542-0c406bbbf5c5,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
6a9f2178-4f7a-4980-9e34-fc5e1bfc8fc6,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
3e2d2351-eecd-47bf-be30-97fd0541e070,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
f271c339-bad8-44e6-b67b-cb3b33556643,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
8df0fc9b-14dc-4147-8087-85b612049788,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
528fcab5-8b61-4b42-8012-9d4764783b7d,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
a439cdf1-2c9c-45ff-9f2b-6886d97e4b37,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2005-01-01,2005-01-01,2005-12-31,2005-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,45e9f65c-1a05-4233-a188-4c5784a56bc4,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
