rsci_uuid,READY_sample_type,Chemical (CAS) No.,Chemical Formula,Chemical Name,READY_natural-synthetic
873c857e-8676-45db-8163-5714bbb27812,prepared mixture,,,,
87507a7e-7596-41dd-a428-fcf691e1055a,wood,,,,natural
87508e5a-3105-4e76-894b-d302c9635b79,pigment,,,"silica, clay, iron oxides, small amount of manganese dioxide",natural
87529497-e4da-48c7-a1d6-25a036ce4124,prepared mixture,,,,
875b9c4c-973d-46d7-b9f8-7d5778b34e9e,"paint, acrylic",,,,synthetic
875e67f7-bfa7-4823-906c-01a62d643b48,prepared mixture,,,,
8766eaa9-d273-4b95-a01e-80e344b45bc9,"paint, oil-based",,,,synthetic
876fae09-14f7-4f99-a9ec-d66ebaff2fcc,"stone, natural",,,,natural
8770ac1a-49c9-4699-b4f5-87a70dabc2ed,wood,,,,natural
8776c34c-c041-4d4d-a202-aaffb8f13c38,"paint, watercolor",,,,natural
87779880-d13b-4dea-8b2f-5b2d019eac83,"stone, natural",,,,natural
87842ea2-57d0-4e75-9b32-a84f26663b32,"paint, oil-based",,,,
8784fc26-ac9f-4b99-9c00-ea25ae646772,pigment,(No CAS No. Provided),"K(Al, Cr)2[(OH, F)2/AlSi3O10",Chrome-muscovite,natural
8786e280-4b22-4f6d-8a74-de6a998d15b3,"resin, natural",9000-16-2,,Alpha- and beta-resin fractions of damarolic acid and terpenic essential oils,natural
87876c94-4716-45fe-a3a3-e562dc671380,"resin, natural",,,,natural
87948897-d018-4340-90f3-04b07f6a2fcb,"paint, oil-based",,,,
8796e4ff-4ebb-4d45-ae17-eeae1e3b6af9,"raw material, organic",,,,natural
8796f6e6-dfe6-4a08-ae2c-f4c39bd3eb50,pigment,,,,
879b8da8-48f3-4f84-bd75-87f27fec6bfe,"paint, oil-based, water mixable",,,,synthetic
87a11057-b7cd-4d2e-8ff4-52c3b3d110fa,"resin, natural",,,,natural
87a4f800-7036-4d20-b096-1cd3af2aa78b,prepared mixture,,,,
87b00e66-44a7-4955-986a-6dc63d18c1fb,prepared mixture,,,,
87b34a07-b442-4951-8ae9-c57c9622878d,pigment,,,,synthetic
87b61ced-be4c-40c0-a551-ec308db76b2d,textile,,,,synthetic
87b87495-1f91-4cf5-89b8-ed6d939b7af1,"paint, oil-based, water mixable",,,,synthetic
87baf1d7-5a03-41f5-9a95-1433d686396a,metal,,,,
87be4de3-d882-4d43-8b4a-b54f0d15b297,gum,9000-01-5,,(No chemical name provided),natural
87be5e41-d2cb-4343-8de1-e8bf1d98a2ba,"stone, natural",,,,natural
87c0261c-a85b-473c-9159-8b1ab368e38b,pigment,471-34-1,CaCO3,calcium carbonate,natural
87c542e0-cce1-41d6-8735-26291acbc393,"paint, watercolor",,,,
87c7573c-b775-427c-b30d-a0598081caba,wax,,,,synthetic
87cb5d8b-dd27-4f41-a33a-7effa8a1477e,pigment,,,,synthetic
87e0a31e-2365-4eef-a963-bbcf45437669,"stone, natural",,,,natural
87e825db-0b68-4994-b8b1-1702daca71eb,photographic paper,,,,synthetic
87f23989-f52f-484c-90d2-293d64ba2ea0,dye,,,,natural
87f3f844-7121-4114-bb32-18c010da6060,"raw material, inorganic",,,,natural
87f60f2b-0e27-4834-8acb-361e9df20e7a,"stone, natural",,,,natural
87fa3db0-1cb3-4140-b0db-638670b0bd92,"stone, natural",,,,natural
87ff4fe4-4a95-4fab-b5cc-82bf661f5a86,pigment,,,,natural
8802e359-7501-41d9-b3f9-96d4f35cd6fc,pigment,,,,natural
88073dd5-121c-4c5b-b1cf-ceb7f0c6ded3,other material,,,,natural
881045bf-09f4-4fcb-8379-d86d3b41ccac,"stone, natural",,,,natural
8812223e-1d19-467d-8cba-fa9c629e1893,pigment,1333-86-4,C,carbon,
881d3f05-b044-4abe-ad62-7002b4e87cf5,"stone, natural",,,,natural
8822c854-f373-4865-aab7-3b7d71b17006,prepared mixture,,,,
8826f634-8608-4351-aa95-d2759cdabe5b,pigment,,,iron oxide,
882736f0-fbbd-468e-97d8-4e7cfef21986,ink,,,,
8827fcfa-d864-481f-8e21-03e54ca93c9d,prepared mixture,,,,
882a7ffa-f5e7-44f6-a7a5-1a0b09003830,pigment,1319-53-5,CuCO3-Cu(OH)2,Copper carbonate (green),
882dd03d-fe9c-49fd-9a79-1e9f27166d6c,"stone, natural",,,,natural
882e2e8b-e217-45f7-9101-392fcf1ee0c6,"paint, oil-based",14038-43-8,Fe4[Fe(CN)6]3,ferri-ammonium ferrocyanide,synthetic
8831c7e0-df52-426a-9e45-c1646ccaf265,photographic paper,,,,synthetic
883449ab-aef5-4f26-b7fb-26dd291224e9,"paint, oil-based",,,,
883d00b4-c0a7-4c8e-bebb-f6f72cf89a86,dye,587-98-4,,"Benzenesulfonic acid, 3-((4-(phenylamino)phenyl)azo)-, monosodium salt",synthetic
8843e219-00b6-4065-be55-88cb05e9dbc4,wood,,,,natural
88496c82-f632-4cc6-874c-3cbc8b5a8603,"paint, watercolor",,,cadmium sulphide,
884d24f0-9f08-468f-8114-9415fe6f6ef0,protein,,,,natural
884d9a44-0a19-4c5c-a8a3-00cdf9c67298,pigment,,,,synthetic
8853a1fa-6f5a-47f5-a1dc-d1ad552c1a8f,prepared mixture,,,,
88545ac1-d5ee-411a-943a-2538dfe54f1a,additive,,,pentachlorophenol,synthetic
885b0a5a-e4d2-47dd-b498-52e92de71f3a,"stone, natural",,,,natural
886cfcf5-62cd-4038-a32b-abf5ef10074d,pigment,13397-24-5,CaSO4-2H2O,hydrated calcium sulfate,natural
886fb8cd-fab6-48d9-ad7f-b2ad90ac38fb,filler,"014464-46-1, 014808-60-7,
015468-32-3",,(No chemical name provided),
88752944-23ff-410f-b2f1-84e8b327de3e,medium,,,,
88753f49-d028-4bb7-9756-a22010e49ee6,pigment,,,,natural
887c21fe-cac7-41e6-8c28-95e38c4f71e5,"stone, natural",,,,natural
887ef8c3-6a51-4c47-be0d-7404abbe9bd0,photographic film,,,,synthetic
8885b52a-ec9b-4fa4-b5fc-bfa3dd2a0748,prepared mixture,,,,
8886102d-a5b8-4e23-a19b-f644f9f03ae9,"paint, tempera",,,,
8887926f-2d8f-413b-85b4-0f88d6b56371,"paint, watercolor",,,,
88938e6f-737a-464c-9d1b-c11745c24852,"stone, natural",,,,natural
8894ee3d-aed0-4b48-bd83-4a6978df92be,"stone, natural",,,,natural
88963cfc-323e-483f-a4d7-91444b45db71,photographic film,,,,synthetic
88b2982e-20c1-4826-8387-96a0ae0f638d,"raw material, organic",,,,natural
88b7b7fb-c240-4cad-a6b5-064b2d28b9fb,wood,,,,natural
88bd6d66-b4f8-44b1-9b5e-b41fdf7216ee,"paint, oil-based",,,,natural
88c5b325-58ea-4656-b96f-825ad0820ef7,"stone, artificial",,,,synthetic
88c7283f-b050-46f3-8057-8482cc3599e8,"stone, natural",,,,natural
88c763e3-6534-4883-8354-0a45e4103ffc,dye,,,,natural
88c9766e-f3f3-463a-ab34-2651ae8dbbff,pigment,,,,
88cee88e-ff46-4fa1-8bcb-1fd958f92cb4,"paint, oil-based",,,,
88dbcecb-265a-4c17-b43b-c31a8fcc37f3,prepared mixture,,,,
88e082d1-0cee-4b63-8249-d75d1e9d2dd4,gum,,,,natural
88e63111-ca17-48f1-8a43-e262487c279c,pigment,1314-13-2,ZnO,zinc oxide,unknown
88ed5a2c-da1c-477f-95b0-15e127507d14,prepared mixture,,,,
88f02782-4f8c-4a0e-9cdc-2ac6bd0c77fa,pigment,,,Cd-S-Se-Zr-Ti oxides on sodium-aluminum-silicate glass,synthetic
88f09e7f-5d06-4979-8d0f-25ae54c14e88,prepared mixture,,,,
88f4dafc-dde0-4904-bae1-7620d15cf30b,glass,,,lead silicate,synthetic
88ff6323-e3ba-4b1d-aa69-86e401dc1ff1,textile,,,,natural
8902756f-4309-44f5-b3c6-db58f34b2a0a,protein,8002-43-5,,(No chemical name provided),natural
890b422c-60d7-43ad-8183-ca951eadf89a,protein,8002-43-5,,(No chemical name provided),natural
890f3305-51e8-4fd3-b1fb-588d9e8aa546,"raw material, inorganic",(No CAS No. Provided),"K2(Mg,Fe,Al)6(Si,Al)8O20(OH)4","silicate of magnesium, iron, potassium, and aluminum",natural
89168f41-e60a-4ccb-8d64-529d9dd5b698,pigment,12442-27-2 and 7727-43-7,,Cadmium zinc sulphide and Barium sulphate,synthetic
8916e5e3-8fa7-4742-bf0c-b8325bc7c2eb,"stone, natural",,,,natural
891827f6-c193-43d2-93b5-548061d2f3a8,other material,,,,natural
8920c30a-31e0-4535-aac6-bdc21ae69135,"stone, natural",,,,natural
89263332-0d3e-43d9-a56e-b89ccd563a0c,"raw material, inorganic",,,Iron tungstate + manganese tungstate,natural
8930a725-7c4d-419e-8249-a9bf5ef3344c,metal,,,,
8932e73e-9656-49c1-ae87-aa2622b2d91a,"paint, acrylic",,,,
893405b0-67ac-4615-a91a-a08f17a3fd08,pigment,,,,natural
8939af74-7fa9-475e-ae2c-38b390041404,"resin, synthetic",,,WD Polyurethane,synthetic
8945a08b-ce04-473f-b1ec-6bf268789640,"stone, natural",,,,natural
89543bce-052f-40cf-99af-92e8433d8e18,photographic paper,,,,synthetic
8959751e-1adb-455b-8acc-7f24a201da40,"paint, oil-based, water mixable",,,,synthetic
895a1f26-bf7e-4db1-b086-f1b18c98d9eb,dye,1658-56-6,C20H14N2O4S.Na,"1-Naphthalenesulfonic acid, 4-((2-hydroxy-1-
naphthalenyl)azo)-, monosodium salt",synthetic
89609fa3-09ad-4db7-b89b-86890048e03f,prepared mixture,,,,
896cd6a8-4571-433e-914a-0201f01b094b,ink,,,,
8972aa61-1ace-4488-8ab5-33ffe8475c67,"paint, watercolor",,,,
897aa5d2-2e43-4c48-8a29-f56e3d442fea,"paint, oil-based",,,,synthetic
897c2ccd-b88f-4c63-b203-47074ff4b52f,"stone, natural",,,,natural
89802eb2-a6c8-4f8d-a2a5-e7c2e9451025,pigment,,,,synthetic
89805fc3-df92-44e7-89b5-4d85fd33e6b9,pigment,,,,synthetic
8989a5b7-2da0-45c1-9183-1fd6643eb2f4,wax,8012-89-3,,(No chemical name provided),natural
89940d4f-ba69-4868-aa18-95bc1092cea0,"stone, natural",,,,natural
899bcdc8-a07f-4921-907c-57ceac763204,dye,1343-78-8,,(No chemical name provided),natural
899d54e6-81b5-4ade-96dd-6bc423a0e91b,leather,,,,natural
89a0fbc6-e9fa-4f63-93bc-a7002bbd8d2d,wood,,,,natural
89a4fd57-463a-4169-95d5-125ae612fd1a,"paint, acrylic",,,,synthetic
89a52441-15ea-45bf-8267-f33ec1e0c28f,pigment,11129-60-5,,(No chemical name provided),natural
89a86ecb-1cac-48d7-9ce9-ffdb11bda5e1,oil,,,,natural
89ae3ee0-28ea-4314-9710-88abd5a86b67,"resin, natural, oleoresin",,,,natural
89b114b1-fb09-49f9-9c84-215a6c0e5c93,wax,,,,synthetic
89bbecaf-4927-496d-8375-82c650b8b305,prepared mixture,,,,
89c0a22e-d656-4569-a0b4-06630c86f79b,oil,8002-24-2,mostly glycerides of C14-C18 and C16-C22 unsatd. fatty acids,(No chemical name provided),natural
89c5c06c-e971-418b-9789-bfdd373b43ab,pigment,,,,synthetic
89c745ec-e944-4012-8696-efaa93f5ddc2,pigment,(No CAS No. Provided),MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,natural
89c7d9c2-4081-48ec-b597-886e9d401c6c,ink,,,,
89cf7861-08f3-4508-bfd2-1e30dc81540b,pigment,,,,
89d4523e-e742-4ad7-a727-6519c4bb8a57,pigment,1309-37-1 (iron oxide),,"silica, clay, iron oxides, small amount of manganese dioxide",natural
89d82c45-297b-4037-af41-0af2b2253321,gum,,,,natural
89d9449e-73e8-4f0c-8267-ba70087cd1b5,photographic film,,,,synthetic
89dc1f0c-26f1-4aed-bb97-00781ebb25df,prepared mixture,,,,
89de0605-c7e1-43b7-9a31-64ee3aa04be9,prepared mixture,,,,
89e744b6-0616-44d9-b843-a4a4a07704c1,"resin, synthetic",,,,synthetic
89e899d5-2147-42ac-8d2b-0ba2a98d8f46,"stone, natural",,,,natural
89ed44ea-464c-4bf7-ad45-39e58a76de8b,"stone, natural",,,,natural
89ef14a5-22bd-4e8d-b798-06c624546b62,pigment,,,,synthetic
89f40299-72e7-49d3-8e47-d5ce21b618a6,pigment,,,,
89f50828-fe99-40d2-9e4b-6c7d295a90fa,"stone, natural",,,,natural
89fdbc6f-2789-4778-9259-5e7dee5c686f,"paint, watercolor",,,,
89ff08de-5472-4d90-8952-88522f83a9ac,pigment,,,,
8a045e3d-dbb2-4a61-adba-0f0cc4b50ba8,dye,8005-33-2,C10H14O6-3H2O,(No chemical name provided),natural
8a0ea304-7cf3-4ad0-bfae-8287403e4b36,"stone, natural",,,,natural
8a129eb8-0888-4f50-82bb-99b6a90ef9a3,pigment,,,,natural
8a226281-dbb2-4168-a5fb-7a9fde2638c6,"paint, oil-based, water mixable",,,,synthetic
8a23c655-7351-4502-a3b6-1922a071c3c7,"paint, watercolor",,,,
8a2755a4-fa58-4b7f-94fe-7cbbbaeb970f,"stone, natural",,,,natural
8a2886d8-25e6-4869-a1cd-7f8392e1ce6b,"stone, natural",,,,natural
8a2c8700-f1f0-4551-9043-a88cad70b129,"raw material, organic",,,,natural
8a2fe9f4-7164-45a4-adc5-cc3f28aa75c8,"resin, natural",,,,natural
8a413fb9-e092-4792-8dde-cceb0812a244,"raw material, inorganic",,,Hydrated potassium iron silicate,natural
8a418e5c-94de-46a3-902a-e4808b63e4b8,wood,,,,natural
8a452955-59d3-4987-bd1b-d8af56f59648,"stone, natural",,,,natural
8a4a75e8-2607-4979-a8e6-bb5e1837283d,oil,8001-26-1,,"mostly glycerides of linoleic, linolenic and oleic acids",natural
8a4c6cbb-fb4f-4449-afe5-bc857e7763f4,other material,,,,synthetic
8a4e26cf-3b23-4b8c-a042-1d2cafa82a3d,pigment,,,,synthetic
8a54f8fe-7175-426f-a005-82211ebc9337,medium,,,,
8a5fc803-013d-43d0-9243-2670fff3f85e,wood,,,,natural
8a659019-d398-464d-ac8e-adc0201a25e1,pigment,8012-00-8,Pb2Sb2O7,lead-antimony-pyrochlore,synthetic
8a65c57d-2c93-4d74-8591-f06d1e21debf,dye,,,,natural
8a66b79d-22ce-422d-a490-e2603018df72,photographic paper,,,,synthetic
8a69ed29-584d-4a71-bf2d-0fa34cdf008d,pigment,1318-74-7 (Kaolin = 1332-58-7),Al2Si2O7· 2H20,Hydrated aluminum silicate,
8a6a4bdb-779e-405b-adad-0f5524c96e2e,"paint, oil-based",,,,
8a6a6598-83cb-46b9-9d68-196a2fd2fac9,"stone, natural",,,,natural
8a6c2b20-2a32-4a3d-bf67-aaebd89a32fb,prepared mixture,,,,
8a701f3c-db14-49cd-a0f8-80e0f496d271,pigment,,,,
8a712f1b-b363-42d2-867b-9c78d14e7749,photographic paper,,,,synthetic
8a729b18-ee84-4581-b566-430723f28d42,"paint, oil-based",,,,synthetic
8a74b293-3a5d-4977-9c65-caa97b0bb9e5,dye,81-88-9,C28H31ClN2O3,(No chemical name provided),synthetic
8a7509a8-a464-409f-af8f-08a4420b8565,pigment,,,,synthetic
8a7e1e2f-0239-4dc3-9892-a385d0eda8b0,"stone, natural",,,,natural
8a8f42d2-8a54-4dc1-9569-f019337f7b91,wood,,,,natural
8a95499b-bdc0-42af-be65-257c0e1b2a43,prepared mixture,,,,
8aa31cf8-a08c-49b5-8872-c872df4f7cf5,pigment,,,,natural
8aa4c071-0ca1-449d-9ac5-a6e78d8a5e05,"paint, oil-based, water mixable",,,,synthetic
8aa96f74-a2d9-4892-8274-fd736811c2d3,wax,,,,natural
8aa9e3ac-db30-4dae-b8d8-f330dfdd8d59,pigment,1317-61-9,Fe3O4,(No chemical name provided),natural
8aae4b72-361b-46ff-8424-04fa4a4fc81e,"paint, watercolor",,,,
8aaeee0d-3ce6-46c9-9eb5-203d9c892d9f,pigment,1333-86-5,C,amorphous carbon,natural
8aaf7f4b-2578-4e2b-9695-b7ec67599ede,prepared mixture,,,,
8ab0262e-b15b-4414-bb1c-f0956c145463,wood,,,,natural
8ab73944-5959-4be6-8f70-8720def4af13,pigment,,,,synthetic
8ab9b224-778b-4adb-a220-05346b0abae1,"stone, natural",,,,natural
8abd49b4-e2bb-41fd-9d72-89119a9d7183,protein,,,,natural
8abde073-2156-43b0-913f-aa5f0e6dead8,photographic paper,,,,synthetic
8abe0a63-a6d9-4012-bc23-1bea327e8d6d,"paint, oil-based",,,,natural
8ac0012c-461c-4715-b49f-7e8e3e51509e,photographic paper,,,,synthetic
8ac28d9f-2646-4bd6-ab46-1fbc59a2ab61,wood,,,,natural
8acb87a0-c369-4f99-a1f5-342600b93cf8,gum,,,,natural
8acded9d-8ce1-42ee-9042-b68aadc7fcd3,paper,,,,natural
8ad4aadb-655a-4a92-bed6-a74c216151de,pigment,1308-38-9,Cr2O3,chromic oxide,synthetic
8ad5a248-6242-4843-9241-5b4265834c9f,"stone, natural",,,,natural
8adb1804-14ea-4890-8b5f-bbe9e78afb27,"paint, oil-based, water mixable",,,,synthetic
8add5973-a62f-49b0-ad26-6bb7afdf8646,photographic paper,,,,synthetic
8adf925b-c8a6-4b9c-a7b9-d3adf7dd46c9,"stone, natural",,,,natural
8ae2cb07-d3c3-4521-b2d5-3421afc4b411,pigment,,,,natural
8ae38a14-d1c0-4f73-9841-f188ae06cbef,ink,,,,
8ae4f34c-ede4-4006-bc4e-9ef078befa0d,"stone, natural",,,,natural
8ae542af-e0b3-4611-b663-769a9b286e45,wood,,,,natural
8af2b82b-9579-4e61-bd12-ee8054715dc4,dye,,,,synthetic
8af58a06-62cb-438b-a1db-474b0cd3da99,prepared mixture,,,,
8af5caf4-74ac-4404-a574-63ceebe6c552,protein,,,,natural
8aff05f6-7568-431c-a1ab-a502f1247317,dye,,,,natural
8aff477d-0210-4dc1-ad46-6d1eeb983c92,"paint, acrylic",,,,synthetic
8affb293-f839-43ea-b9ee-448805ca3553,prepared mixture,,,,
8b0a2d5b-0305-4250-9c14-7deb84e81541,"paint, acrylic",,,,synthetic
8b0b79ed-95fb-4d45-aac3-e2e8d0ca597a,"paint, watercolor",,,,
8b12f825-0296-42f8-8cfc-573ff759f00c,other material,(No CAS No. Provided),C8H4BrNO2,6-bromoisatin,
8b2431a5-caeb-4687-bc64-5a84aadb3843,prepared mixture,,,,
8b380307-c81f-43af-a3e0-ff6b909f1e45,"stone, natural",,,,natural
8b39d793-387d-49e3-a636-656a93731302,pigment,,,,
8b420973-3b72-4da7-8dfb-6c9d9f0a9d3a,prepared mixture,,,,
8b45c35e-bc73-4f68-9498-82bc1372fa1c,pigment,,,,synthetic
8b56d1ac-92f0-4692-9ad8-1e80ec4d277b,pigment,,,,
8b581551-ff52-45b0-8de2-318567a2dcd8,"stone, natural",,,,natural
8b5a9253-6c04-49bc-bd28-c5144ca5d6e4,"paint, oil-based",,,,
8b633ac7-affd-40fd-bc57-16a3cc875352,pigment,1309-37-1 (iron oxide),,"silica, clay, iron oxides, small amount of manganese dioxide",natural
8b66a190-7718-4fe3-b3a8-85da5e85e700,prepared mixture,,,,
8b69e613-f0e0-4311-88b5-2d09079f98d0,dye,,,,natural
8b76e689-1a49-413b-bfa7-ef718bca0599,"stone, natural",,,,natural
8b78c969-4009-4f3c-a9ac-8b4749bc6cec,prepared mixture,,,,
8b78d001-d1a0-4271-a092-a46c52ee0e11,pigment,,,,natural
8b7c0873-c8dd-4cd6-949d-4bf0763fc074,dye,,,,natural
8b8445dd-2fd6-4056-8c12-5aa04a953ed4,"raw material, organic",,,,natural
8b85d1ec-8151-4c74-b7bb-46eae11e4d94,"raw material, organic",,,,natural
8b8ac474-f458-4acf-b79b-5eb21d097ab4,dye,520-18-3,C15H10O6,(No chemical name provided),natural
8b8d0f95-e67d-4436-b97e-ec27ba5445c9,pigment,1309-37-1 (iron oxide),,"silica, clay, iron oxides, small amount of manganese dioxide",
8b8d5b8f-ce8e-4c0a-af5d-891fef621e86,prepared mixture,,,,
8b928cd3-b557-4bf6-ad8f-1802c8833114,photographic paper,,,,synthetic
8b93a1c1-2b12-4b7e-80e3-9030b036783c,"stone, natural",,,,natural
8ba1d86b-2175-4cde-866e-a412e628869d,"paint, acrylic",,,,synthetic
8ba45fa4-acf0-4b40-9bd3-759a086a9219,"stone, natural",,,,natural
8ba6f13f-d7ee-465b-86a2-0d654868555e,filler,,,,
8bab42f2-1854-4bea-bf73-cc6137276588,wood,,,,natural
8bb1d03b-a9ee-4c9f-b0a2-e6d527ed3fa2,ink,,,,
8bb52296-8bdc-4e22-9938-0bd79b6df680,"paint, oil-based, water mixable",,,,synthetic
8bb8a727-e999-4a70-881f-4a5e69b3d9ad,"paint, watercolor",,,,
8bb9c667-231e-4446-b9f3-82f7cfae6680,pigment,1345-05-7,,zinc sulfide + barium sulfate + trace zinc oxide,
8bbd0e9c-607b-4888-8edf-63c6e8e65792,"stone, natural",,,,natural
8bbdb4db-53b5-42f9-a196-32285d5cb4d7,"paint, oil-based",,,,
8bc2fb85-16f2-436f-95a9-00027079ef95,pigment,(No CAS No. Provided),Sb,(No chemical name provided),natural
8bc6520c-1d94-4d4a-ab59-292de650af04,dye,5858-33-3,C20H14N2O7S2.2Na,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-(1-
naphthalenylazo)-, disodium salt",synthetic
8bd185c1-9dc8-4219-a986-d0c483ac39d9,wood,,,,natural
8bd3d1a7-e8e2-4ecf-b0dc-6dac5d11c4a3,gum,,,,natural
8bdd9bf9-0cf1-4e8d-a0c9-f7412fc22d9a,dye,,,,
8be0cae1-46b9-4877-be79-0033792e23bf,"paint, acrylic",,,,synthetic
8be5ca72-39ea-4b8a-b03f-d6f8de43a59c,wood,,,,natural
8bf4a6df-077a-4945-8c71-afd6336287e0,prepared mixture,,,,
8c020ecf-13fb-4852-b332-c22f301d52f8,"paint, oil-based, water mixable",,,,synthetic
8c023403-4bff-4873-a970-998dedabc88c,oil,8001-29-4,,(No chemical name provided),
8c0ac54c-aa15-4540-ac63-3dbaf52789d1,protein,8002-43-5,,(No chemical name provided),natural
8c0b7fe7-27f5-4557-bfa1-b6071e5bf535,gum,,,,natural
8c127212-edae-4ad1-ab10-da0c1716b125,"resin, natural",,,,natural
8c15da9f-42ec-4af8-ac89-b4c934c3c3fd,wood,,,,natural
8c17221e-5369-4517-984b-4fd17be2c034,textile,12001-29-5,,(No chemical name provided),
8c1793a6-6010-4d9b-b0b1-f0b6215bbb4b,"resin, natural",,,,natural
8c1b9381-2ad8-4b68-922d-ea4d077d7d5f,prepared mixture,,,,
8c210aaf-732b-4f4b-a565-9efb20c8107a,"paint, watercolor",,,,
8c26f79c-88a9-4257-a798-3f1866775fb8,"resin, natural",,,dihydroxyficocerylic acid,natural
8c2a017f-2b27-4caa-99a0-f7d295ec7b3f,"stone, natural",,,,natural
8c2bcd86-5a70-43e5-8014-a73af7eb7ea6,"stone, natural",,,,natural
8c2e2ccc-9273-4fde-8972-778bcf9cf22f,wood,,,,natural
8c3c14a0-29d7-401d-9c9e-237ebf72c0f4,protein,,,,natural
8c3d193a-57a8-4ddc-8888-3fd578fd5ed1,pigment,,,,
8c3e984c-d43c-46ce-9faa-0414d4fb272a,other material,,,,
8c4a1212-2511-47dd-bc61-7f8c214a06ed,glaze,,,,
8c4c1d42-1d63-49f3-9309-b4c8f1034f01,"stone, natural",,,,natural
8c4f7eea-613a-4cdd-884c-f4e38851607f,"stone, natural",,,,natural
8c50f32f-1b26-4d34-bb97-fbc6c5928311,prepared mixture,,,,
8c53e191-43a6-468b-8504-8ab0a53aeb9a,"raw material, inorganic",,,,natural
8c555725-73df-4c74-b9f9-19cb72d1c365,dye,,,,
8c6145ea-0692-410f-8de7-810533b9914a,wood,,,,
8c689756-e90f-420d-98a5-ee776b3b7c55,wood,,,,natural
8c6a81d0-e0ab-4412-ba0c-bde9893f0c2e,"resin, synthetic",9002-89-5,,"Polyvinyl alcohol, completely saponified",synthetic
8c6e8e0d-6317-498f-81d1-d17d6603f4c5,wood,,,,natural
8c6f8169-fba6-40e3-af83-54532874295c,"stone, natural",,,,natural
8c803092-2c38-4c4b-a501-02287c62a34f,prepared mixture,,,,
8c85b399-2abe-4bd7-a120-6003d4e85fc3,"stone, natural",,,,natural
8c8b06b5-ab5a-4ceb-bca2-5d56fa972d34,pigment,1306-23-6 or 106496-20-2,CdS,cadmium sulfide,synthetic
8c978595-43ce-4ceb-9830-e3ed1b3cc2e0,prepared mixture,,,,
8c97cb29-153c-401a-b9e1-30943bca9085,prepared mixture,,,,
8c9958ba-fcd8-4810-be81-88f94a6fb4ae,"stone, natural",,,,natural
8c9e5191-1f30-457a-944e-8f3c33328752,pigment,,,,synthetic
8c9f39a9-7810-4de8-b05f-2a3fa3a942c9,textile,,,,synthetic
8c9fb864-5dbd-413e-b90b-61b08d874741,"raw material, inorganic",,,"Potassium aluminum silicate (+ iron, alkalis)",natural
8ca6eab7-62ae-4d06-b94f-9ab91e10f8d5,"paint, oil-based, water mixable",,,,synthetic
8cb21535-994c-46da-b811-96c011648b86,oil,8008-74-0,,"mostly glycerides of linoleic, oleic, palmetic and stearic acids",natural
8cbfbb5d-5ee1-4fb5-b8bd-1d0972e9026d,"stone, natural",,,,natural
8cc273fd-0c1e-46d8-8844-cd463510312c,pigment,,,,
8ccaf0e3-f4ac-47cb-b5d6-f9f29f9d80ac,pigment,,,,synthetic
8ccbe1da-3af7-44b8-a992-94bcaf52e1c7,pigment,(No CAS No. Provided),CoO-ZnO,(No chemical name provided),synthetic
8cce71f5-58cb-4956-9ac8-608885a361bc,pigment,(No CAS No. Provided),MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,natural
8cd01d9e-4c0c-4e97-9742-1e9ef9c1d4a8,prepared mixture,,,,
8cd03538-f007-4caf-aad7-30656772b4ee,photographic paper,,,,synthetic
8cd68278-c4ce-4912-955e-f7d030fee3c5,prepared mixture,,,,
8cd887a1-169a-4c34-b73a-3e77514e2c83,prepared mixture,,,,
8cdbe89b-afdb-4fb5-8ce9-7eb14f0e9cfa,oil,,,,natural
8cdee0f7-aff4-40cc-af23-351fe4e1c33b,"raw material, organic",,,,natural
8cdf413f-3ff0-4ba7-9de9-b97b4e79ef5b,pigment,,,"lead, strontium, zinc or barium chromate",
8ce1836f-7ab1-4ed1-ad4f-8733a966d272,prepared mixture,,,,
8ce6a8e0-04e9-4e98-9885-560573b1da2c,"paint, oil-based",(No CAS No. Provided),C34H22N4O2Cl2,carbazole dioxazine,synthetic
8ce745bc-6bf9-477c-8c25-36335db1fe9a,prepared mixture,,,,
8cecb437-9af5-4767-98ec-f5fc5db9dcef,pigment,,,,synthetic
8cef4e32-f918-41a5-9950-e4b5290a413b,wood,,,,natural
8cf29e58-6f54-4f0b-bd6e-e6f012efc738,"paint, oil-based",,,,natural
8cf87c4a-be64-44f9-b8d9-545736593351,"stone, natural",,,,natural
8d08d80b-6e71-4fb6-b6a6-c05525db3fa4,oil,,,,
8d109f34-4df9-485c-8060-270732bf0063,pigment,,,,natural
8d1a49a5-3faf-4b40-a2f4-e425e7905569,"paint, watercolor",,,,
8d1f0698-9142-4c1b-acc3-b57b825616d2,"stone, natural",,,,natural
8d1ff370-035e-422a-bf57-c5ad3d024c48,"stone, natural",,,,natural
8d204cea-dc7e-4aad-ae1d-6d6a8037cb23,"paint, oil-based",,,gamma quinacridone,synthetic
8d23e737-dc9b-43b1-9192-f6a49552649c,photographic film,,,,synthetic
8d243d08-0e4d-468b-a657-a73d7fe04db2,pigment,,,,
8d25536c-894d-4751-a880-a4d5a9520c9e,"stone, natural",,,,natural
8d261e05-8712-4299-b045-588a367d1612,dye,480-16-0,C15H10O7,"2',3,4',5,7-Pentahydroxyflavone",natural
