row,field_name,sample_uuid,SampRpt,report_uuid,SampID,SampBy,samp_by_edit 1,samp_by_edit 2,samp_by_edit 3,samp_by_edit 4,SampDate,SampDate_edtf,SampMaterial,SampType,FieldProj,Country,place_uuid,country_new_uuid,Site/Provenance,SubSite,SampLoc,SampDescript,StoreLoc
2040,Field Sample 2040,67fd6141-d73e-42bc-8675-ef0108567f0f,,,BR_2013_OM5,GCI,Getty Conservation Institute,,,,2013,2013,Soil,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Bulla Regia,,,Soil Bulla Regia,1-4-F-4
2041,Field Sample 2041,ec714c36-fefb-475c-b97f-bf8557c28cb6,,,BR_2013_GSBS1,GCI,Getty Conservation Institute,,,,2013,2013,Gravel,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Bulla Regia,,,"Gravel, Sand, Brick, and Soil Specimens: Gravel Rouissat",1-6-D1
2042,Field Sample 2042,85206479-5888-4ab5-8b66-4369d3c91e17,,,BR_2013_GSBS2,GCI,Getty Conservation Institute,,,,2013,2013,Gravel,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Bulla Regia,,,"Gravel, Sand, Brick, and Soil Specimens: Beige Gravel from nearby quarry",1-6-D1
2043,Field Sample 2043,c46a84df-bc19-48f9-bd2e-af0cdfc60f24,,,BR_2013_GSBS3,GCI,Getty Conservation Institute,,,,2013,2013,Gravel,Powder,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Bulla Regia,,,"Gravel, Sand, Brick, and Soil Specimens: Beige Gravel from Bulla Regia (0-5mm)",1-6-D1
2044,Field Sample 2044,9d0c7f62-b5d7-4a60-af1f-fcc9dde058e0,,,BR_2013_BIN10a,GCI,Getty Conservation Institute,,,,2013,2013,,Powder,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Bulla Regia,,,Binder Specimen: NHL 6.0,1-6-E
2045,Field Sample 2045,55697b65-cc5f-40a1-b28e-29ffe285b32c,,,BR_2013_BIN10b,GCI,Getty Conservation Institute,,,,2013,2013,,Powder,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Bulla Regia,,,Binder Specimen: NHL 6.0,1-6-E
2046,Field Sample 2046,99411514-0e27-4efa-880e-934f7a4263d6,,,BR_2013_GSBS6a,GCI,Getty Conservation Institute,,,,2013,2013,Brick. l,Powder,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Beja,,,"Gravel, Sand, Brick, and Soil Specimen: Fired brick from Beja (BD-B, Red brick dust)",1-6-D1
2047,Field Sample 2047,5b795df7-d375-4aba-9d28-9f72b0ca9c64,,,BR_2013_GSBS6b,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Powder,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Beja,,,"Gravel, Sand, Brick, and Soil Specimen: Fired brick from Beja (BD-B)",1-6-D1
2048,Field Sample 2048,3fce2f75-4328-48eb-8fa7-f6b3fb37fa04,,,BR_2013_GSBS6c,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Powder,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Beja,,,"Gravel, Sand, Brick, and Soil Specimen: Fired brick from Beja (Fired local Brick)",1-6-D1
2049,Field Sample 2049,efa54b79-07e8-4c8a-b271-8919d9c054dd,,,BR_2013_GSBS7a,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Kairouan,,,"Gravel, Sand, Brick, and Soil Specimen: Raw bricks from Kairouan kiln",1-6-D1
2050,Field Sample 2050,d9e931b5-c159-47aa-a229-5b9b447cb274,,,BR_2013_GSBS7b,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Kairouan,,,"Gravel, Sand, Brick, and Soil Specimen: Raw bricks from Kairouan kiln",1-6-D1
2051,Field Sample 2051,54965cf5-161a-4f80-b85a-edcfdfcb2adb,,,BR_2013_GSBS9,GCI,Getty Conservation Institute,,,,2013,2013,Sand,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Jendouba,,,"Gravel, Sand, Brick, and Soil Specimen: Orange sand (Sand reburial 2013 from Jendouba, sieved 4mm)",1-6-D1
2052,Field Sample 2052,a3938d2f-dfad-4b1c-84a0-124cb63088fb,,,BR_2013_GSBS8a,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Kairouan,,,"Gravel, Sand, Brick, and Soil Specimen: Fired bricks from Kairouan kiln (BD-R, Red brick)",1-6-D1
2053,Field Sample 2053,e616b382-50c2-4774-be25-884fc9964b57,,,BR_2013_GSBS8b,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Kairouan,,,"Gravel, Sand, Brick, and Soil Specimen: Fired bricks from Kairouan kiln (BD-Y, Yellow-white brick)",1-6-D1
2054,Field Sample 2054,c33675ab-8821-4946-a9e5-f6e480f1505c,,,BR_2013_GSBS8c,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Powder,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Kairouan,,,"Gravel, Sand, Brick, and Soil Specimen: Fired bricks from Kairouan kiln (BD-G, Green brick dust)",1-6-D1
2055,Field Sample 2055,d59e7f88-8c76-4c1c-a01e-2246b1a9020c,,,BR_2013_GSBS8d,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Powder,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Kairouan,,,"Gravel, Sand, Brick, and Soil Specimen: Fired bricks from Kairouan kiln (BD-R, Red brick dust)",1-6-D1
2056,Field Sample 2056,82909125-d282-4551-b6c6-96e30311d9f0,,,BR_2013_GSBS8e,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Powder,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Kairouan,,,"Gravel, Sand, Brick, and Soil Specimen: Fired bricks from Kairouan kiln (BD-Y, Yellow-white brick dust)",1-6-D1
2057,Field Sample 2057,fd5a77b9-c698-407a-b1b4-5bfce3f5fc87,,,BR_2013_GSBS8f,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Powder,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Kairouan,,,"Gravel, Sand, Brick, and Soil Specimen: Fired bricks from Kairouan kiln (BD-G, Green brick dust)",1-6-D1
2058,Field Sample 2058,b370a7fe-fce2-495b-b142-d64435c442e7,,,BR_2013_GSBS10,GCI,Getty Conservation Institute,,,,2013,2013,Sand,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Bulla Regia,,,"Gravel, Sand, Brick, and Soil Specimens: Light yellow sand",1-6-D1
2059,Field Sample 2059,cac066e0-b31f-426a-acfb-b4727f783e96,,,BR_2013_GSBS11,GCI,Getty Conservation Institute,,,,2013,2013,Sand,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Bulla Regia,,,"Gravel, Sand, Brick, and Soil Specimens: White sand for interstices",1-6-D1
2060,Field Sample 2060,fa22bc24-75c8-4cc4-8efd-5ecb0812a6a2,,,BR_2013_GSBS12a,GCI,Getty Conservation Institute,,,,2013,2013,Sand,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Bulla Regia,,,"Gravel, Sand, Brick, and Soil Specimens: Yellow sand (0-3mm)",1-6-D1
2061,Field Sample 2061,b2958555-9967-45e5-a35b-4f9cc8c143ac,,,BR_2013_GSBS12b,GCI,Getty Conservation Institute,,,,2013,2013,Sand,Raw material,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Bulla Regia,,,"Gravel, Sand, Brick, and Soil Specimens: Yellow sand",1-6-D1
2062,Field Sample 2062,fa4bddd6-735d-4d2f-8da5-19e13e6324db,,,BR_2013_TOZ1,GCI,Getty Conservation Institute,,,,2013,2013,Brick,Fragment,Mosaics,Tunisia,a7447f41-9255-4805-a6c3-72c45768c1c2,true,Tozeur,,,Bricks from Tozeur (fragments and brick dust),1-6-D1
2063,Field Sample 2063,3e386483-9cab-42ec-892b-e5850d088ee9,,,Sample Row: 2063,,,,,,,,,"Soil, tuff",Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,,,1-3-I
2064,Field Sample 2064,47fc4a1a-d630-4c4d-931f-5986d9e80aa6,,,Sample Row: 2064,,,,,,,,,Tuff,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,,,1-3-L
2065,Field Sample 2065,bcad50cd-18f4-4ef9-9e1c-34372aca4bc2,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,1,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, North 0cm, surface",Bag of soil in ziplock bag,1-3-L
2066,Field Sample 2066,3515c4a5-0de8-4cbe-8aca-d45883bbac3f,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,2,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, North 0cm, 10cm depth from surface",Bag of soil in ziplock bag,1-3-L
2067,Field Sample 2067,dbdf4ab9-d879-4442-a7ea-f32a7cddf78a,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,3,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, North 0cm, 20cm depth from surface",Bag of soil in ziplock bag,1-3-L
2068,Field Sample 2068,083f1f38-45e2-4ea5-a460-c43705ecc65e,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,4,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, South 0cm, surface",Bag of soil in ziplock bag,1-3-L
2069,Field Sample 2069,5242f0cb-a88f-41c1-b537-59ad5689f74d,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,5,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, South 0cm, 10cm depth from surface",Bag of soil in ziplock bag,1-3-L
2070,Field Sample 2070,6d5a88ff-5b61-4f21-ac1e-ccb2b596a5f1,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,6,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, South 0cm, 20cm depth from surface",Bag of soil in ziplock bag,1-3-L
2071,Field Sample 2071,77e63a28-b088-42cd-9d8a-6b3af3f0ed36,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,7,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, East 0cm, surface",Bag of soil in ziplock bag,1-3-L
2072,Field Sample 2072,2df46b5c-a767-4fbd-ab0a-c44cc79a4853,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,8,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, East 0cm, 10cm depth from surface",Bag of soil in ziplock bag,1-3-L
2073,Field Sample 2073,722cf8d2-0e37-4b0c-93d5-fc850b6883d9,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,9,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, East 0cm, 20cm depth from surface",Bag of soil in ziplock bag,1-3-L
2074,Field Sample 2074,78005bdb-fabf-4120-9ecb-0e4c86696b9f,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,10,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, West 0cm, surface",Bag of soil in ziplock bag,1-3-L
2075,Field Sample 2075,ef338cc9-7e29-47f9-a2e2-bed4521f067b,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,11,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, West 0cm, 10cm depth from surface",Bag of soil in ziplock bag,1-3-L
2076,Field Sample 2076,576d9773-89fa-4e18-904d-f30aa6d059cb,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,12,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"2 meters from SE of the trackway. Tree No. 125, West 0cm, 20cm depth from surface",Bag of soil in ziplock bag,1-3-L
2077,Field Sample 2077,cf5fa49f-5dd0-4882-b885-8efe9a2cb134,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,13,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm North of Tree No. 125, surface",Bags of soil in ziplock bag,1-3-L
2078,Field Sample 2078,c7a16875-05cc-43f6-883b-b06d12966721,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,14,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm North of Tree No. 125, 10cm depth from surface",Bag of soil in ziplock bag,1-3-L
2079,Field Sample 2079,5f56f42f-5bd1-4690-b5a7-a2d232449c72,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,15,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm North of Tree No. 125, 20cm depth from surface",Bags of soil in ziplock bag,1-3-L
2080,Field Sample 2080,17da1a56-a5bc-4230-9851-c4ca6e8811ea,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,16,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm South of Tree No. 125, surface",Bag of soil in ziplock bag,1-3-L
2081,Field Sample 2081,27993e96-b762-430b-9110-f3ebd9d63bd3,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,17,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm South of Tree No. 125, 10cm depth from surface",Bags of soil in ziplock bag,1-3-L
2082,Field Sample 2082,0350eb95-30cf-4724-bcca-5a07c0d9bdda,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,18,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm South of Tree No. 125, 20cm depth from surface",Bag of soil in ziplock bag,1-3-L
2083,Field Sample 2083,0c04ad84-98c3-41ed-bd3c-ce65f99d900b,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,19,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm East of Tree No. 125, surface",Bags of soil in ziplock bag,1-3-L
2084,Field Sample 2084,d053ce82-dad8-49f0-9772-3fbb25fb018e,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,20,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm East of Tree No. 125, 10cm depth from surface",Bag of soil in ziplock bag,1-3-L
2085,Field Sample 2085,648ccca7-204d-4b28-b305-bb836b6aadde,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,21,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm East of Tree No. 125, 20cm depth from surface",Bags of soil in ziplock bag,1-3-L
2086,Field Sample 2086,44ed2d06-63da-417f-b717-f4a965520481,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,22,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm West of Tree No. 125, surface",Bag of soil in ziplock bag,1-3-L
2087,Field Sample 2087,7359b5d9-d3a0-4797-87a1-ea44bf4910d6,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,23,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm West of Tree No. 125, 10cm depth from surface",Bags of soil in ziplock bag,1-3-L
2088,Field Sample 2088,b9173006-664f-4aae-994b-39bdf5cefb6e,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,24,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm West of Tree No. 125, 20cm depth from surface",Bag of soil in ziplock bag,1-3-L
2089,Field Sample 2089,65d74fac-3a58-4c4b-ae5b-62a4b8ab8a4b,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,25,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, North 0cm, surface",Bags of soil in ziplock bag,1-3-L
2090,Field Sample 2090,fa28d0b0-d044-448a-a60d-9ce81fabf6d2,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,26,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, North 0cm, 10cm depth from surface",Bag of soil in ziplock bag,1-3-L
2091,Field Sample 2091,a22cff61-bbde-451a-abbf-7535b8946734,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,27,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, North 0cm, 20cm depth from surface",Bags of soil in ziplock bag,1-3-L
2092,Field Sample 2092,8fc684dd-1eb1-45fb-9463-63a224dec968,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,28,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, South 0cm, surface",Bag of soil in ziplock bag,1-3-L
2093,Field Sample 2093,aef90aa2-225c-4e0f-b8d7-14e3df1b113a,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,29,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, South 0cm, 10cm depth from surface",Bags of soil in ziplock bag,1-3-L
2094,Field Sample 2094,2672beb7-0d07-40c9-9c58-8a080a51e5a6,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,30,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, South 0cm, 20cm depth from surface",Bag of soil in ziplock bag,1-3-L
2095,Field Sample 2095,b31ae33c-1b40-4c0f-ae9c-0f447622a897,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,31,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, East 0cm, surface",Bags of soil in ziplock bag,1-3-L
2096,Field Sample 2096,07ab64ea-3c64-4a77-bef8-d191c7dc949c,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,32,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, East 0cm, 10cm depth from surface",Bag of soil in ziplock bag,1-3-L
2097,Field Sample 2097,3aedd525-38e6-461a-976d-ac871fd5d830,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,33,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, East 0cm, 20cm depth from surface",Bags of soil in ziplock bag,1-3-L
2098,Field Sample 2098,41f14c0f-d33c-4c73-9064-00d63fbe8d67,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,34,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, West 0cm, surface",Bag of soil in ziplock bag,1-3-L
2099,Field Sample 2099,8f2f0baf-dbe6-4c2c-8773-252112b72978,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,35,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, West 0cm, 10cm depth from surface",Bags of soil in ziplock bag,1-3-L
2100,Field Sample 2100,aaff3f59-8c01-401e-8855-a051149a7f23,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,36,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"Tree No. 5, West 0cm, 20cm depth from surface",Bag of soil in ziplock bag,1-3-L
2101,Field Sample 2101,1ee30232-5e23-44f3-9160-8e9aa5672103,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,37,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm North of Tree No. 5, surface",Bags of soil in ziplock bag,1-3-L
2102,Field Sample 2102,37468c52-b7ff-4071-97cd-0131db0e6e03,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,38,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm North of Tree No. 5, 10cm depth from surface",Bag of soil in ziplock bag,1-3-L
2103,Field Sample 2103,0beabb5f-f74d-44d6-bbf7-49215bca2952,Laetoli Trip Report 1995. 1995 Laetoli sample log,892030ff-8955-439e-8a4a-a9e7bc25d3dc,39,Po-Ming Lin,Po-Ming Lin,,,,1995-07-04,1995-07-04,Soil,Loose material,Laetoli,Tanzania,f6e0501b-8938-4d79-92b1-e699c71db831,,Laetoli Trackway,,"30cm North of Tree No. 5, 20cm depth from surface",Bags of soil in ziplock bag,1-3-L
