resourceinstanceid,graphid,graphpublicationid,principaluser_id,prov_act_name_tileid,prov_act_name_content,prov_act_name_type,prov_act_name_language,prov_act_name_nodegroupid,prov_act_name_tile_data,acquisition_tileid,acquisition__label,acquisition_nodegroupid,acquisition_carried_out_by_related_objs,acquisition_transferred_title_from_related_objs,acquisition_transferred_title_of_related_objs,acquisition_timespan_tileid,acquisition_timespan_begin_of_the_begin,acquisition_timespan_end_of_the_begin,acquisition_timespan_begin_of_the_end,acquisition_timespan_end_of_the_end,acquisition_timespan_nodegroupid
ffe7d37d-bbab-4803-b6cc-1a7961aac715,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,ffe5199f-7e35-4f9e-8185-0757f9b773cd,"{""en"": {""value"": ""Acquisition of Barcode 224"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 224"", ""direction"": ""ltr""}}}",e62ec3bf-2567-49a9-9f3b-671a0582e5df,"{""en"": {""value"": ""Acquisition of Barcode 224"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f1d7f668-7c1e-4c02-951a-e9e62c6eb3b3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9d626bf4-d9bb-4e3c-889f-1996f20a91c6"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""d89a6c34-52db-484d-ba69-93a6d36d58ac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a879757b-4fe0-43f7-8658-0fa54d1a1819"", ""inverseOntologyProperty"": """"}]",f20ccd7a-bde0-4c30-99bc-3fde147ef274,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
63b9af0f-04b2-4545-9d4e-2a5e91b39c22,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,e391e4ff-4ad9-4cfc-aba3-92f6d7e08ed8,"{""en"": {""value"": ""Acquisition of Barcode 22451"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 22451"", ""direction"": ""ltr""}}}",b2e43421-ed85-456f-ac32-a4460a5a82f9,"{""en"": {""value"": ""Acquisition of Barcode 22451"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""1e36ae14-9ccd-4513-8606-bc37527e813f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""00a32df4-bf0a-4810-bc83-30ec47ddc76d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""6ee48704-836a-414b-b8d2-03f80ef33c80"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41c55d58-906e-4735-92a5-f664a6537d61"", ""inverseOntologyProperty"": """"}]",f596aebf-c7fb-4192-b43c-3b7e229e30a4,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
323f0b60-8f70-4d78-8576-815c6ad9b6ed,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,cb4718d4-7cf5-4b3b-a64a-b18c6916ec3e,"{""en"": {""value"": ""Acquisition of Barcode 22452"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 22452"", ""direction"": ""ltr""}}}",719be2db-e816-4b10-8900-20aef80abf11,"{""en"": {""value"": ""Acquisition of Barcode 22452"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9b1beae2-bc96-4598-8e18-ea0c843a9e9f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""73729e64-f4b0-4ce6-84b3-6e88c80fc1c6"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""668e5ac0-eb53-435f-99f8-56fc119955cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7114938-33d8-4b31-bcff-3b950a95ee5a"", ""inverseOntologyProperty"": """"}]",83735e42-f4b8-4258-951f-69331c7dd31f,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
c8e0bb55-aad0-4a09-a3ec-ddb1d3aa12cc,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,dd8ef2f8-0146-4a7f-b738-f39873a4105c,"{""en"": {""value"": ""Acquisition of Barcode 22453"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 22453"", ""direction"": ""ltr""}}}",d9295bac-a760-4c4a-ad50-0223bdfc1818,"{""en"": {""value"": ""Acquisition of Barcode 22453"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2f2cfc1a-40be-4ecf-8b6e-2ee380321622"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""7829f3f2-5642-471a-84c7-d47606706433"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""b3094c5c-1a19-4148-8691-68ea2603261f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""44ee893d-8223-47e5-967a-f58640948a80"", ""inverseOntologyProperty"": """"}]",31119e0d-4efa-4872-9516-d9e8ae31abb5,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
8b66a6fd-6451-4381-9833-4efcd3cf6842,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,1d3794f4-835e-4d33-b559-b6d157c5f087,"{""en"": {""value"": ""Acquisition of Barcode 22454"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 22454"", ""direction"": ""ltr""}}}",d368eed0-514a-4d08-9949-c357c7604779,"{""en"": {""value"": ""Acquisition of Barcode 22454"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""1a6d21f3-107a-4408-ad26-eb8e8fa05c7e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""bd409bd5-f4f2-43c4-b6ff-be6acc7b22b3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""7bce0273-1fb9-493d-a674-6388d7039ab4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f8ba3442-f3d7-4675-88b4-b6332f0c44b7"", ""inverseOntologyProperty"": """"}]",8e3a5485-6c90-4e40-b94d-84a893aec291,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
6742dd95-1df2-4d5f-9f23-374fefac0d74,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,26794fe9-aafd-4f34-92ce-0e70c1223dea,"{""en"": {""value"": ""Acquisition of Barcode 22455"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 22455"", ""direction"": ""ltr""}}}",56ea1b9e-0af2-4dd6-8511-7ff3322ab8c6,"{""en"": {""value"": ""Acquisition of Barcode 22455"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""071bb4a7-e444-4c81-be64-4f7720df64bd"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a80dcf6f-91af-41d9-accd-375c938dfdfa"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""758fe936-0953-460c-b08e-f15a6046f403"", ""ontologyProperty"": """", ""resourceXresourceId"": ""54090d94-054a-4684-a9ca-fbc09f6a2457"", ""inverseOntologyProperty"": """"}]",ffb12254-7d0b-4d35-91b8-21420c7ed9e5,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
e8112828-50b6-4a66-9f90-b84e9b644f7f,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,fe57a257-dbfc-4b8d-a223-000a81a8a718,"{""en"": {""value"": ""Acquisition of Barcode 22456"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 22456"", ""direction"": ""ltr""}}}",abf567bc-3aac-4ed3-b025-b7bf74236f13,"{""en"": {""value"": ""Acquisition of Barcode 22456"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""8946f63e-1cac-45b2-8548-30e4a3175e4d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""75a5bb01-5e4f-42f8-a812-665b9247d227"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""4287c687-e9d3-477f-bdfa-6f48f7b60323"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c12ce2e4-f33a-4f37-a2c9-67d7e537c57d"", ""inverseOntologyProperty"": """"}]",2fd6d816-559b-41b3-945c-b027ae6bce8b,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
d506ce20-cf0e-47be-8e2c-5efd2fb4288d,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,d60fc5b0-0350-446c-9cfc-2bb55cd0c6c9,"{""en"": {""value"": ""Acquisition of Barcode 22457"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 22457"", ""direction"": ""ltr""}}}",570248b2-b5aa-49ce-a8fb-ba4e677501ea,"{""en"": {""value"": ""Acquisition of Barcode 22457"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""285c0a5c-eaf7-4473-afe8-b5e863f22263"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""1f96c6c4-dc80-4783-839f-bf9060a76fe8"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""aeecf455-7cfd-46d9-a9c0-c2a0ef2d2928"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fa0dfc1d-8854-4f09-adea-b5388b09d6a5"", ""inverseOntologyProperty"": """"}]",74ee37e2-03c1-41c6-b92c-ecbb1e1022c5,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
600c1e0b-6a0a-4f27-a904-f5039db47e41,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,7e9e9eba-8ec6-4938-9e8b-fb979da324ce,"{""en"": {""value"": ""Acquisition of Barcode 22458"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 22458"", ""direction"": ""ltr""}}}",9d1c9bd2-d6ae-47d4-8bca-bb3d64c1c5fe,"{""en"": {""value"": ""Acquisition of Barcode 22458"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""b4b70c44-1f71-4399-8714-0b6107e7114a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f33f45cd-c2e1-4610-9030-f0a7e1fdec90"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""7e0551bf-5ed5-437c-9b2b-63cf1620a390"", ""ontologyProperty"": """", ""resourceXresourceId"": ""823cd847-83ed-4e80-8241-397b530ed3c0"", ""inverseOntologyProperty"": """"}]",71511860-c23e-46b8-a0b5-20a9164a5166,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
56ce575e-f55d-43b6-b7c4-2188cedd64d4,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,3a4c214a-e160-4b06-9039-0c436bb5489f,"{""en"": {""value"": ""Acquisition of Barcode 22459"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 22459"", ""direction"": ""ltr""}}}",4710ac11-ab59-4b19-af79-8569781d6433,"{""en"": {""value"": ""Acquisition of Barcode 22459"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9d454d6e-6cc3-4f7c-9f86-749d626eca6a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""943192c8-0b60-429f-bf6c-aed8f6720c3b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""6994430b-f468-477e-9f2e-b22cc1459491"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5d485dbc-db7d-4dd7-9c05-26d48abfc18a"", ""inverseOntologyProperty"": """"}]",e4ccc715-0017-4072-87fd-6b69b404f1b2,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
2a17a9d0-5e13-4050-b2f7-a2d033905d8e,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,f022a620-7264-403c-9e2e-65021e281d71,"{""en"": {""value"": ""Acquisition of Barcode 224"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 224"", ""direction"": ""ltr""}}}",59e73aef-e8c4-4726-9b3d-51318050e4e8,"{""en"": {""value"": ""Acquisition of Barcode 224"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""df14189d-e3af-4fba-8df1-d043369c33de"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""75401bf3-2627-4da6-9fb2-f7e4e0ab5cf7"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""fd0e7f2c-4541-44d3-8a45-dde8b840609b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5a36d90b-8a47-4e78-9b07-b6c042d014c0"", ""inverseOntologyProperty"": """"}]",a16deab1-3b17-435b-8658-ec4a9a5ea63f,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
57ee686c-79aa-4a31-8124-53d577077853,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,4ebc9cc3-2425-42cb-8eab-cd9959efcc98,"{""en"": {""value"": ""Acquisition of Barcode 22461"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 22461"", ""direction"": ""ltr""}}}",ff79f976-356a-483c-a07f-9effde399e74,"{""en"": {""value"": ""Acquisition of Barcode 22461"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""1e87ca17-b665-4877-8785-f05736872e50"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""93c669d9-97da-4e15-ae66-59bc696183f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""fa87239f-12d9-4278-adab-119c970be975"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""707bfbef-72cc-4515-83b1-529a86e094a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""98eb685a-b50f-48f4-87ba-2e18c2ee0926"", ""inverseOntologyProperty"": """"}]",96c3f3c9-fd2f-410b-b8eb-859dc6f25708,2011-01-01,2011-01-01,2011-12-31,2011-12-31,26a57510-d772-11ef-825b-0275dc2ded29
